frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,19604,47253,67692,88851,109090,132364,149928,169242,191813,205304,227802,240433,271704,291251,305106,317979,343959,361417,380051,398385
1,571,1078,1597,2355,3001,3142,3389,3691,3950,3919,4260,4250,4570,5023,4997,4992,5434,5404,5969,5971
2,6211,4517,6549,8916,11158,11974,12856,13890,14914,14909,16179,15881,16952,18594,18556,18661,20018,20221,21942,21797
3,2252,2686,4114,5510,6998,7422,7937,8700,9586,9255,8992,9097,10144,10781,10868,10735,11691,11816,12784,12894
4,57174,77014,144749,180402,218251,199182,195988,196256,179574,167666,154297,150883,151341,159016,154977,153527,148239,145576,158362,154989
5,3044,4085,4929,6786,9389,11754,15118,16057,17677,17603,17650,17747,19227,9986,9987,10026,10765,10966,11789,11864
6,4573,8025,9111,12323,17006,22003,29010,31419,34201,34575,31563,31806,33882,18209,18253,18425,19823,19995,21730,21651
7,2680,4745,5297,7553,10305,13611,17772,19763,21454,16474,15102,14916,18808,11537,11385,11306,12437,12264,13457,13671
8,43367,73465,115106,132821,158407,190645,219563,230932,243702,212191,208249,206045,213408,145107,145045,144644,151710,151590,150308,147734
9,1925,3556,4144,5761,7947,8503,10107,11919,14042,17260,12002,11906,14133,10296,10289,10444,11145,11136,12397,12071
10,6242,9860,10830,15083,21093,22077,26422,30951,36809,44029,30999,30831,36927,27116,27250,27296,28982,28733,31896,31431
11,7218,11328,12971,17604,24082,26068,30127,35072,42002,48649,35219,35268,42146,30470,30499,30426,32538,32340,35160,35388
12,24231,51750,54407,73089,93504,115314,133598,167758,200543,221340,169259,169255,198007,160873,161282,159680,164097,161361,162335,157957
13,2622,4771,9604,13176,15242,18122,21004,22336,24432,26525,22364,22448,26920,20673,20517,20839,22498,22371,24599,24697
14,8592,14333,27223,37340,42193,49696,56615,59305,63469,68407,59703,58923,69363,55312,55599,55684,59386,58176,63464,63616
