frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,14782,16795,19596,26572,28775,29156,33075,35744,40374,44139,49198,52763,52763,59238,64749,66009,73397,73646,81179,81535
1,10083,12888,18511,26021,32364,36948,40333,51269,52761,57642,66897,72686,74322,80319,87378,89542,91673,99746,107210,114414
2,10119,11484,17229,25004,30932,37810,42321,48641,53572,57509,67886,68707,77284,78068,86680,93758,98104,106121,119493,119493
3,10175,10819,16209,24049,29871,35849,40380,46142,51236,55581,66386,67050,74294,76218,81999,90501,91585,100096,100096,112908
4,10148,10674,16265,23654,29224,36116,39558,46245,51501,56617,68100,68646,76859,78548,86550,96349,97861,109995,127348,127348
5,10174,10527,15355,22931,28355,34405,38430,45439,49911,54710,59160,66108,66108,73981,81271,80924,88317,87801,87801,97328
6,10290,10610,15967,22530,27951,34100,38521,45551,50572,55076,59884,66307,74311,74311,82467,89918,102396,101025,113755,113755
7,10188,10400,15365,22418,27427,33553,38305,44837,49836,54524,59234,66054,73354,73835,81433,88848,88848,98392,97955,110455
8,10386,10451,15953,22871,27739,33635,38884,45854,51333,56023,61721,68546,77041,77525,86071,94727,95439,108643,125366,125366
9,10208,10376,15433,19914,27041,29446,37522,43828,49581,54114,58868,65493,65493,73721,81020,81020,88310,87688,87533,97104
10,10191,10428,15812,19781,24299,29391,37409,43431,49520,54020,59412,65423,73317,74151,81264,88521,98524,98671,111726,111726
11,10148,10315,15439,22192,24078,32885,37061,42780,48615,53321,58240,64968,71953,73035,79987,86877,96116,96116,96238,107590
12,10166,10531,15856,22402,27368,33005,37527,43705,49656,54574,59356,66898,74899,84545,83764,91613,103738,103738,119692,119692
13,10074,10263,15610,22058,26692,32232,36540,42446,47241,52594,57235,64378,71031,71777,78914,78914,85305,85602,94596,94596
14,10184,10486,15319,21999,26483,28862,36510,42324,47398,52649,57143,63770,71206,71944,79320,86338,96253,96386,109268,109268
15,10080,10354,15500,21844,26199,28633,35805,42042,46693,52182,62893,63043,70580,71285,78511,84962,93968,93934,105421,105421
16,10047,10339,15463,22002,26406,32736,36374,42470,47330,53364,64313,64495,72393,73424,81143,89617,101363,101634,117794,117794
17,9781,10331,15582,21456,25629,31402,35547,40960,45403,50814,54910,60823,68210,68895,75906,82000,82002,91038,90736,90736
18,9894,10295,15686,21584,25968,31756,35836,41501,49878,51320,61952,69454,69535,77492,84027,93963,93963,94066,106730,106730
19,9916,10308,15494,21415,25573,31282,35424,40919,49216,50979,60850,68211,68211,75969,82074,81871,90862,91014,102122,102122
20,9838,10452,15897,21425,25798,31411,35933,41435,50064,51638,62729,70627,70627,79346,87200,98811,98811,98980,114905,114905
21,9786,10273,15316,21076,25349,30697,35208,40094,44417,49806,59353,59353,66585,67265,80015,80015,80015,88641,88604,88604
22,9769,10262,15657,21081,25428,30846,39006,40320,48206,55072,59749,67168,67168,74803,81022,90599,90599,101716,101716,112997
23,9717,10357,15607,21033,25494,30607,38477,40060,47797,54610,59403,66591,66591,73915,79841,79841,88959,89101,98998,110469
24,9745,10500,15793,21088,27883,31172,38697,40521,48711,55942,61080,68823,68823,77430,84906,84906,96420,112600,112600,131170
25,9764,10291,15639,20926,27133,30641,37474,39683,47544,53588,58906,58906,65646,73149,79050,79050,87455,87455,87455,87455
26,9779,10467,15645,21041,27381,31307,37764,45027,48076,54396,59702,66965,74102,74447,90002,90002,90002,101047,101047,112750
27,9879,10572,15711,21055,27344,31056,37231,44327,47959,53844,59208,66333,66333,73660,79396,79396,87966,87966,98644,110070
28,9849,10390,15428,21308,27798,31571,37704,45428,49323,55052,61698,69431,69431,77645,85257,96513,96513,112793,112793,130916
29,9757,10395,15709,18773,25161,31066,32914,39651,47596,47596,58760,58760,65960,73160,78928,78928,87386,87386,87386,87386
30,9844,10382,15817,21143,25479,31140,37702,40218,47962,53714,59586,66931,66931,74304,80372,89687,89687,100891,100891,112001
31,9858,10418,15279,21028,25181,30979,37299,39903,47671,53119,59167,66011,66011,73501,79307,79307,87708,87708,98071,109338
32,9808,10537,15881,21347,25551,31555,37889,40843,49119,55117,61649,69372,69372,77611,84917,95399,95399,110761,110761,128165
33,9798,10421,15374,18819,25197,31143,32896,39828,47759,47759,58927,58927,65954,73006,78989,78989,87725,87725,87725,97575
34,9884,10458,15790,21055,25462,31187,37763,40281,48171,53595,59664,66694,66694,74006,80428,89534,89534,100497,100497,111846
35,9913,10567,15437,21246,25306,31462,37576,44924,48331,53655,59418,66492,66492,73751,79798,79798,88542,88542,99058,110066
36,9994,10588,15733,21569,25969,32007,38345,46008,49940,56019,62316,70084,70084,78597,86404,86404,97173,112250,112250,130066
37,10047,10411,15548,21414,25806,31326,33511,40554,48477,48477,59953,59953,66930,66930,80089,80089,88686,88686,88686,88686
38,10105,10607,15742,21717,26084,31763,34295,41168,49226,49226,60973,68456,68456,75808,82483,82483,92099,103194,103194,114898
39,10009,10331,15733,19401,26070,31600,34888,41199,49257,49257,61266,68339,68339,75504,81606,81606,90429,90429,101247,101247
40,10150,10484,15882,21772,26344,32095,35789,41744,50439,50826,62925,71111,71111,79702,87213,87213,98289,98289,113878,113878
41,10112,10455,15752,19172,25928,31161,35422,40895,45197,49913,60752,60752,67821,67821,74920,81130,89563,89563,89563,100546
42,10063,10371,15480,21815,26177,31606,36068,41411,45845,51010,61508,69024,69024,76447,83335,83335,92997,92997,104476,104476
43,10075,10507,15493,21809,26173,31601,36048,41302,45770,50918,61566,61566,68936,76152,82421,82421,91417,91417,102383,102383
44,10139,10460,15581,19473,26350,32203,36684,42362,46975,52375,63782,63782,72053,80605,88359,88359,99831,99831,115527,115527
45,10050,10453,15799,21641,26218,31477,36068,41446,45855,50775,55553,61603,68932,68932,76554,82824,91311,91311,91311,91311
46,10079,10299,15439,21764,26241,31612,36246,41647,46247,51361,62250,62250,69722,69722,84519,84519,94265,94265,105975,105975
47,10060,10356,15720,19111,25958,31470,35953,41277,45762,51265,61871,61871,69393,69393,83170,83170,83170,92040,102825,102825
48,10126,10411,15866,22086,26380,32086,36927,42537,47299,52619,64422,64422,72550,72550,89517,89517,89517,100893,116988,116988
49,10034,10372,15332,19189,25985,28268,35977,41294,45790,50844,55419,61594,61594,68885,76420,82713,91555,91555,91555,102318
50,10081,10353,15633,21688,26067,31589,36082,41212,45897,51224,55635,61863,69294,69294,83747,83747,93541,93541,105262,105262
51,10029,10539,15585,21384,25844,31313,35754,41160,45443,50680,54829,61277,68492,68492,82514,82514,82514,91488,102294,102294
52,9926,10423,15688,21647,26217,31765,36367,42007,46596,58117,63437,63437,71448,80362,88096,88096,99466,99466,114765,114765
53,10055,10226,15744,19024,25528,30966,35946,40635,45054,49972,54660,60746,60746,67921,75383,81460,90627,90627,90627,101416
54,9805,10290,15372,21299,25560,30972,35684,40894,45258,50490,54938,68339,68339,75828,82695,82695,92663,92663,104395,104395
55,9898,10396,15670,21288,25425,30931,39270,40590,44777,50097,60647,67792,67792,75081,81308,81308,90259,90259,101099,101099
56,9936,10533,15813,21378,25940,31237,39919,41512,46046,57487,62618,70794,70794,79353,86862,86862,98247,98247,114042,114042
57,9797,10210,15446,18658,25251,30543,34635,40331,44477,49507,53759,59872,66945,66945,74101,80421,88884,88884,88884,100050
58,9863,10429,15672,21152,27741,30831,39040,45236,45041,55758,60488,67883,67883,75501,82467,82467,92357,103575,103575,115297
59,9820,10401,15570,21038,27460,30643,38259,44827,44676,55104,60253,60253,67573,74698,81208,81208,90164,90164,100627,100627
60,9885,10469,15747,21387,25733,31555,38594,45932,45932,56573,62610,70508,70508,79209,86840,86840,98086,98086,113768,113768
