frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,8629,25260,39117,51544,62426,75023,84826,90253,101877,114667,120793,127650,144852,151652,159730,167804,178581,189693,205063,205063
1,55448,6435,9257,11988,13466,14935,16301,18145,19935,19959,21942,23705,26067,26061,26146,27909,28202,28206,30321,22131
2,972,53111,46647,38472,31687,30011,29295,29516,29372,29257,31768,34046,37329,37280,37254,39322,39891,39693,42873,31640
3,478,11834,23395,31216,30732,30460,30215,30238,30028,30015,32382,35149,38214,37901,38000,40546,40608,40711,43908,32394
4,42716,40777,60931,78730,110606,129146,180686,213544,222965,217665,244192,242585,252634,249434,249022,268368,264571,263137,261068,225440
5,870,7644,15205,20078,22075,24316,24427,22368,26550,28764,28952,34188,36902,36708,39510,42387,42451,45493,45515,45272
6,4527,15074,24119,30264,32265,34704,34861,32085,37708,40375,40400,47502,50999,50847,54853,58513,58549,62800,62431,62509
7,3642,13953,22815,30055,32148,34940,35270,32549,38071,40897,41009,47617,50894,50601,54323,58952,58568,61923,62560,62585
8,20640,33149,47077,63194,77277,98802,118540,133018,153844,183590,180470,204844,224933,224918,221066,242966,240490,257464,253064,256256
9,5496,12517,23655,30414,35422,41702,41289,44695,48253,48243,51742,56097,55710,60223,63690,67559,67507,72597,78033,78437
10,11605,18378,28701,39300,53282,61837,60116,63921,68247,67460,72720,78322,78285,83551,89122,94763,94848,101813,111089,111637
11,9288,16792,28378,38828,52241,60343,60358,64013,68044,68026,72895,77567,77931,82103,87468,92191,92165,97822,105042,105334
12,18276,33350,49801,66711,82380,94725,119429,137139,146502,165800,182689,214239,241735,261332,280226,299062,297271,295310,317517,317649
13,4214,13979,23604,33593,39536,45664,52841,57303,65905,65894,70389,70300,69960,69913,75628,80923,85639,90882,90724,97002
14,9615,17622,25703,35393,44608,56577,64390,74992,86927,91759,98693,98544,96979,97029,103910,111377,120477,128073,128325,133835
