frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,33220,68143,102346,133343,161614,193863,218603,243459,276017,310350,338391,369286,408796,434660,488570,521283,569307,619547,702569,702569
1,1283,2924,4620,5766,6124,7186,7804,7797,8457,9217,9198,10037,10821,10912,10961,11902,11884,12085,12903,12903
2,5259,7950,11743,14809,15944,18410,19813,19685,21234,23198,23134,25356,27312,27105,27662,29797,29942,30180,32400,32400
3,4396,6853,9828,12985,13656,16370,15775,15590,17381,18659,18777,20444,22116,22198,22149,23947,24147,24150,26452,26452
4,46359,116767,168065,207720,197830,191780,174169,164581,168412,172828,170016,165443,176580,175340,171979,181470,182036,180672,180131,180131
5,3381,4982,7953,10588,14394,15777,17080,17091,18654,20156,9748,10709,11393,11454,11432,12606,12454,12413,12323,12323
6,8092,10774,17266,23167,32916,35892,39260,35949,38380,38161,21100,23045,24766,24811,24974,26973,27166,27119,27240,27240
7,7303,9979,15296,21051,29234,31867,27946,25446,30458,30282,19570,21048,22691,22703,22417,24358,24428,24225,23823,23823
8,45293,72184,108841,156941,191351,240188,220289,214889,223785,217045,155770,164509,161454,160702,160030,172769,171363,170396,171233,171233
9,5036,8519,13623,16653,20679,23767,30142,21868,25934,25908,19198,22532,22524,22602,22408,24258,24284,24285,24465,26528
10,10578,17501,27584,34287,41986,48850,63093,44659,53774,53963,39790,46357,46463,46119,46696,50072,50479,50734,50847,55892
11,9452,16051,25408,31314,39485,45449,58146,41204,49829,50408,36280,42200,41979,42386,42526,46672,46401,46249,46428,50509
12,27133,38081,53567,78022,103913,135962,163605,188623,223750,223869,179929,185826,184428,183797,184391,198577,200099,200491,201118,222809
13,5461,14047,20392,26837,33971,39236,45731,34809,42133,45095,35628,38582,42506,42181,42443,45220,45422,45319,45527,48308
14,9207,20460,29117,43055,49783,60636,78563,63815,75652,83148,63540,69734,76326,76714,76668,83738,83578,83643,84256,90166
15,7663,16765,25035,33110,43101,52984,59413,56567,65018,71740,55402,59864,65780,64988,64927,70994,70536,70804,71458,75526
16,18268,46766,64966,83780,104853,129991,153381,201825,232912,273658,253699,249423,271181,269855,267086,293972,293142,292594,292597,289018
17,6507,10958,17420,23367,29662,33801,43550,46055,50084,54836,54576,59971,66406,66051,66315,71061,71893,71108,71384,75737
18,10548,20725,30322,44314,57277,69279,81018,94099,98587,103494,104247,109949,118520,116839,116073,124442,124598,123770,124064,132685
19,6704,13835,20685,28393,36043,45649,52524,64029,72498,76971,77102,81195,86750,85906,85654,90759,90643,91738,90601,97544
20,26593,32973,47144,62013,77871,94921,114048,135570,154336,163022,229208,249351,273947,277654,274488,300073,304783,299428,299647,297404
21,5393,13342,19753,27647,34943,44496,51660,54420,66334,74360,78025,82030,88321,88822,92700,100716,100665,100513,100034,107740
