frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,6521,6521,6521,11538,16138,21528,25055,28915,30944,35539,37724,40226,42855,45618,48515,51519,54947,57994,57994,61743
1,26261,39652,39652,33541,30534,23182,19452,13522,14965,16729,13844,10580,7428,4848,5336,4079,3533,3880,3880,3669
2,502,628,10828,12879,33044,30018,30311,29586,31327,30032,28118,30281,26947,28293,25081,27339,23728,25398,25398,21281
3,280,278,1051,1779,3461,4034,4425,5009,5323,6492,6138,6906,7070,7852,8195,9151,9514,10430,10430,11095
4,28466,28466,42598,48380,54693,62515,70103,77009,75665,82015,86547,91467,96405,101474,103492,108093,111503,114999,114999,120023
5,424,703,659,777,1031,1193,1364,1625,1897,2443,2759,3066,1869,2846,7583,8585,8542,8054,8054,9044
6,768,3249,2307,4032,5346,7437,7767,8136,9410,12261,13627,15744,8568,14310,25467,28126,31816,33477,33477,37282
7,695,1740,1671,2246,2878,4105,4512,4949,5810,7064,8226,9230,5407,8895,13992,15123,16721,18992,18992,20893
8,20352,76382,47408,55832,66609,75856,78629,73103,78658,81129,87013,89633,69540,84853,94551,98118,102307,99699,99699,102953
9,790,893,1124,1515,1740,2324,3192,5610,6415,9743,10716,6624,22690,26929,32211,35916,34764,38676,38676,38000
10,2133,2269,3011,4463,8627,10313,11534,18130,19706,29330,31195,19944,34770,42705,49133,53319,56463,57947,57947,61774
11,1474,1365,2078,2963,5854,7451,8654,12987,14069,19506,21739,15934,21403,28619,32386,34491,37354,36421,36421,39171
12,72267,31764,60848,71240,88574,89305,91788,102956,100827,110806,113134,99074,119947,138729,146787,156271,166064,169603,169603,166979
13,591,814,873,915,920,1477,2189,2631,4475,5722,8905,16968,13890,13685,15587,18242,20370,21832,25640,31451
14,1094,1892,2139,2326,2590,5528,16641,20719,23327,30079,33578,43743,39409,38079,40083,43809,46196,49853,63308,78215
15,1045,2462,2591,2932,3313,7297,20099,24976,28062,33516,36877,45164,42324,41976,45317,48221,51925,56614,68474,79324
16,16168,43169,41022,41758,42333,58793,89188,97966,97133,109384,108062,136125,132880,127969,129052,136433,149273,147655,185169,203575
17,936,1065,1551,2506,4591,4697,3120,3661,7098,8220,12474,8089,11752,19945,23872,28169,26921,33233,22284,20445
18,2158,2421,4791,11609,19329,18701,22813,25057,32108,37397,40377,38220,41211,49871,63701,75202,74410,83295,59849,63593
19,1617,1789,3210,7147,11892,12690,17254,18620,23573,27774,28627,29400,31938,35408,45670,54814,54912,58284,46389,49847
20,39061,39916,37741,58934,67357,60860,60814,62242,67102,88808,86587,82556,88701,99892,126555,139642,139684,162732,116997,113708
21,1101,1036,2247,1926,2851,8341,18592,30078,25925,26391,41531,61603,67530,58202,48667,47908,59183,46582,88600,88095
22,1983,1856,10643,4327,11293,25157,42148,55273,54283,55546,72653,72057,79060,85086,103595,101586,115615,98444,102651,102497
23,1383,1636,8375,4272,10768,20759,31173,38032,38252,40502,50888,51280,55924,62153,76314,74446,84005,75062,75415,75668
24,44374,25711,99435,65998,89352,113011,146083,171081,166213,179090,200676,199952,219577,244662,235420,267988,260119,263329,265189,267872
25,1046,1863,1292,1479,1290,1307,1413,1393,1353,1496,1436,1973,1942,1712,2842,2069,3100,4410,5434,8092
26,2356,7460,2889,3415,2876,2905,3217,3248,4106,5631,4937,11275,9993,8277,20318,13760,27589,37584,37473,62537
27,2257,8235,2076,3902,3413,3322,3696,3668,4788,6681,5999,14027,12122,10123,27710,17892,35797,46939,47216,72159
28,17350,77669,20977,31949,27900,26932,26223,28577,33550,36675,36349,54635,51056,47949,70157,57513,86148,110791,109986,153323
29,938,1066,1555,5558,10738,10377,10387,12215,14943,16637,16714,26605,24838,23503,36723,29980,45680,58699,57737,61300
