frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,4750,6360,13824,18981,24372,30640,35437,40743,43955,50446,53414,57237,61300,65192,69562,73599,77847,82101,86922,92633
1,35363,34274,28064,22554,16472,2748,877,645,663,705,775,767,808,730,795,768,783,898,859,789
2,639,1262,7682,23839,28659,28779,24818,18008,19213,16834,22991,19601,20920,17349,18646,16422,14839,16387,15950,15026
3,647,1616,5425,11038,14972,18122,17773,19375,20675,22579,25227,26115,27218,27688,29041,29556,28730,30897,29885,29481
4,26710,27772,61094,71593,84656,91605,98641,107081,108470,116376,120504,124569,130071,140689,136832,134236,132109,135061,133848,128695
5,790,1848,1971,2412,2808,3546,3840,4498,4823,5991,6555,7140,7888,8792,9528,10696,10559,6490,16466,20611
6,2226,6277,5940,7368,8701,11464,12366,14399,15698,19058,20688,22534,24955,27251,29283,32366,31622,20291,45468,52089
7,333,565,646,700,694,849,842,934,952,1072,1100,1100,1191,1293,1330,1199,1243,1103,1423,1608
8,19172,81997,64668,76766,76158,80806,82070,83357,87619,89020,91122,88947,92765,95624,95597,100125,100063,84443,116806,132248
9,2296,3297,4312,5444,8449,10904,13142,17350,18521,25454,27503,22877,35272,49222,48503,51724,51340,46973,57895,62198
10,4499,5447,7088,8972,14484,19077,22580,30093,31909,41492,45870,38086,54740,57632,57153,61193,60559,51938,72862,80834
11,2683,3126,4805,6209,10152,13196,15970,21576,22923,30898,34152,27703,41681,43202,43746,45445,46266,39661,56631,62172
12,39230,69050,56591,59166,71798,78849,80782,89139,93832,102892,108543,96350,129324,129212,128760,137817,136725,120634,160370,175688
13,415,438,630,810,897,997,1056,1207,1285,1377,1576,1836,1708,1845,1895,2006,2084,2349,2047,2159
14,2574,3712,6312,10160,13805,20097,24741,29681,37083,40384,42824,49758,49276,56385,63074,66795,74729,62842,79762,88324
15,3896,5861,11978,18514,23070,32910,37600,44228,52245,56715,60344,67387,66398,75793,83427,88434,95652,83893,103137,112000
16,28702,29953,40301,51414,59584,64795,73906,76174,79836,98720,95322,121499,107121,119546,137257,130092,149042,140218,163573,155335
17,1675,2488,8309,10613,14925,20793,24282,34022,39427,37780,46438,42065,56022,54947,55092,67717,67789,68321,72093,100328
18,4870,6654,24533,31026,42660,55719,61648,73123,81123,78641,99253,91056,114243,123849,123586,135219,132811,134944,146786,165650
19,423,488,983,1174,1385,1394,1683,2538,2996,2948,4092,4174,5089,4751,5467,6288,6120,6277,6294,7212
20,31943,27153,67046,69669,78363,82536,99966,105858,124771,116624,145738,139549,176682,175290,171739,196443,191481,200212,225144,224813
21,4424,4729,7451,13935,19195,26159,28226,35725,35823,51983,45986,53962,48861,54064,63455,60401,68045,68309,63654,71207
22,5229,6662,10767,20580,29618,41215,43125,53509,52872,70996,62049,74240,64736,72927,94066,86962,101486,102217,91424,110127
23,3953,4492,8542,17156,24937,34682,37342,46379,46162,60361,53452,64574,55766,63418,82990,77613,90210,90605,83028,99293
24,12913,25172,56128,71869,82211,86858,97433,107773,124428,131593,165817,176839,171429,186505,208209,208719,224235,251615,212502,242106
25,487,501,625,688,729,782,921,952,1033,1063,1127,1128,1277,1280,1266,1346,1273,1286,1465,1427
26,3419,4086,6109,8403,10604,13801,20032,23748,35843,38367,40272,47810,65653,70240,69677,76156,82183,68847,89691,89795
27,5836,6979,10603,14381,18178,23711,32572,37213,51089,53882,55741,64809,85032,91761,91637,98263,106725,90785,118757,116518
28,10665,49188,59546,68211,74032,82481,92343,94379,113168,108486,115099,132144,176137,170256,169512,188912,205268,160197,202399,201696
29,1969,2723,4721,7111,10213,13667,17768,26106,25649,37780,40832,41651,33928,41825,48245,47433,47365,71377,66116,71137
30,6478,7521,13884,21269,29037,37608,46369,62071,61140,75818,80887,82936,69274,82569,96814,96703,96850,132780,131865,131928
31,629,614,851,1057,1131,1257,1340,1736,1696,2351,2414,2567,2235,2604,3446,3453,3497,4731,4646,4513
32,46641,44063,54166,69759,75557,83554,90698,114213,110778,136880,136420,143693,118564,140349,153457,149767,152671,208212,205315,204386
33,3072,3672,7658,9888,14735,18824,24130,24236,33065,33258,43334,48440,61824,61074,64745,76637,82941,58974,67323,79505
34,5144,6114,11537,14896,22437,29231,37564,36792,50401,49735,58726,64756,91110,90590,97705,120756,121187,86220,104526,116186
35,2940,3701,8188,10783,17328,23190,30417,29691,42262,40203,48836,54819,78530,78629,84185,104562,103691,76133,92646,101973
36,20216,37857,42787,53751,62473,74238,81960,83656,106892,104016,120094,127742,143674,155704,168395,167356,169372,157175,178606,201589
37,407,482,767,813,1018,945,1074,1322,1348,1311,1313,1366,1369,1434,1418,1573,2045,2436,1995,2044
38,2598,3292,10518,18346,27516,34067,38618,44077,46260,53006,54935,61617,71711,78618,77334,85349,96631,108005,107933,103750
39,4712,6045,21229,32380,42989,50758,56733,62240,65784,74435,76659,85826,98383,106505,106332,115581,126406,139261,140236,138519
40,18023,30073,33169,43856,50186,60464,72289,87356,104920,112222,132756,127346,140815,137849,149621,171861,173588,195082,190101,216926
41,1660,2810,10558,12530,17263,20734,24860,27678,30226,35349,34616,41815,41311,47367,57069,50544,56930,46581,60467,56268
42,4873,7792,31127,37491,47094,53749,57525,60140,62522,69378,68436,85449,84073,98774,118076,106748,116847,94875,128608,125787
43,573,801,1127,1428,1705,2156,2650,2731,2879,3206,2980,4330,4527,4753,6153,5302,6034,4578,6288,6095
44,25968,36273,64660,70664,77136,85080,101143,96877,96159,105759,99877,121550,117393,150932,170208,144139,169134,141523,194924,184708
