frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,6139,14226,21166,27366,32982,39438,44506,50781,57271,60639,67899,72240,77143,81053,85128,89693,96045,101895,110294,116412
1,683,730,932,1323,1706,2024,2403,2547,2686,2960,3154,3162,3408,3415,3380,3696,3674,3727,4061,4037
2,3275,2403,2445,3400,4126,4679,5326,5788,6206,6727,7311,7323,7960,7986,7922,8450,8491,8620,9253,9239
3,1119,1568,1582,2388,2640,2785,2972,3277,3283,3401,3425,3423,3726,3694,3622,4022,4043,3973,3943,3908
4,23489,31711,28060,51793,56886,57110,58150,62292,56583,63602,59202,58472,63638,62499,61611,60198,58932,57771,57805,56861
5,1289,1855,1808,1949,2077,2247,2576,2730,2642,2878,2964,3012,3256,3252,3223,3443,3491,3533,3502,3480
6,2961,3725,3631,3810,4052,4405,5135,5431,5341,5674,5745,5847,6294,6202,6231,6757,6723,6740,6757,6660
7,2128,2843,2888,2992,3305,3563,4184,4511,4431,4789,4886,4911,5194,5312,5333,5741,5750,5816,5823,5783
8,23885,56788,53985,53787,55105,58454,76884,75172,72654,79706,80241,80295,86945,84682,84232,84283,84389,83701,82669,82093
9,1602,2534,2378,2555,3003,3392,3717,4029,3882,4289,4646,4683,5088,4967,5038,5402,5318,5500,5332,5389
10,3950,5860,5463,5717,6642,7725,8257,8980,8918,9618,10398,10463,11381,11364,11392,12373,12357,12300,12281,12254
11,2908,4561,4242,4483,5078,5862,6266,6929,6927,7324,8124,8178,8840,8704,8697,9469,9476,9483,9777,9545
12,26283,49106,78681,61492,74643,80839,90710,90529,88175,97967,107577,109718,111265,108381,107477,121289,120711,119842,118820,119506
13,2226,3777,4515,4528,5378,6434,7098,7551,7649,8322,8696,8769,9665,9573,9502,10267,10411,10250,11344,11380
14,4918,7972,9261,9058,10501,12382,13364,14506,14648,16156,17717,17494,19209,19060,19127,20320,20583,20709,22777,22904
15,3621,5740,6626,6447,7538,8751,9486,10327,10415,11123,12048,12176,13134,13039,12961,14027,14164,14104,15206,15401
16,16845,38574,78321,92344,123103,136027,141608,141497,139545,148525,162874,163681,163057,163903,162000,174078,172774,172949,188475,186074
17,2594,4487,5395,5085,5852,6839,7983,9282,10211,11034,11923,12035,12866,12813,13025,13911,14017,14299,15446,15538
18,6083,10742,13149,12086,14118,16954,19626,24235,26857,30160,33807,34538,38118,38664,38640,40761,41190,41448,44218,44573
19,3929,7525,9178,8470,9434,11522,13837,16248,18082,19816,22531,22514,24017,23283,24019,25454,25582,25373,27380,27143
20,14263,29670,63230,62498,74512,76811,82015,100484,100132,109064,122997,124452,121724,122770,123693,151868,151780,152756,171283,173719
21,3108,5343,7692,8132,9360,12487,14852,16248,17946,19851,22887,25223,24947,25074,27200,27504,27365,29833,32370,33280
22,5096,10446,16899,18039,20639,28267,34555,37414,40114,43508,47636,52174,51470,51956,57576,57046,57784,63728,75430,76134
23,3577,7799,12841,13762,15831,20063,23963,25480,27221,28222,30460,33303,33092,33228,35808,36255,35210,38564,45520,44909
24,9865,18376,31205,61577,87198,110768,134962,169457,191900,191628,217319,250037,247520,254009,250709,253007,253097,304523,366252,365249
25,3063,5952,8259,11530,9578,11485,13347,15488,17375,18997,21385,23414,23944,24133,25704,27513,27629,30046,33324,34155
26,6284,13089,20615,24888,22073,26232,32126,37625,40258,44712,48154,52858,52496,52716,58064,63577,63610,75181,82808,83624
27,3744,6433,9828,13269,13515,15598,18134,20839,22021,23213,24959,26601,26817,26324,28362,30423,30703,36355,39504,38460
28,13086,27483,45130,82385,122606,142363,171667,213900,237574,238575,270730,308866,306897,308227,306507,365688,362553,418994,417509,426068
29,3001,5693,8625,12852,14671,18605,14634,17370,19064,21215,23688,27239,27413,28132,29711,33625,33646,36535,40023,41503
30,6301,12825,18382,24170,32478,44582,35274,40532,43546,48555,53650,64182,64407,64627,75355,86812,86131,93190,103330,105393
31,3730,7263,11476,15300,18873,21518,22678,25802,27296,29270,31041,34770,35414,36414,41195,46397,45946,49773,55656,55319
32,13995,27641,46420,63517,91918,127105,165665,204669,223725,250685,280804,325238,323364,325907,370793,374287,374325,419846,496414,503005
33,2520,4834,7093,11248,14358,18793,18504,22151,25110,18426,20667,23461,23153,25501,27148,30136,29902,32755,35990,36488
34,5991,12293,17777,24644,34906,39675,42203,50427,60208,41241,45860,54511,55123,60186,71339,79238,79772,86582,95614,96171
35,3944,8175,13445,16329,19634,22882,28972,33928,34707,29519,31645,36371,36033,39261,44548,49994,48185,53312,60240,60011
36,11985,25262,39089,56221,81797,121263,139110,152110,205521,224405,254092,281805,281414,321271,373111,372926,372718,424953,496554,505839
37,2900,5207,7450,11289,12938,16534,20340,22075,27060,26735,29452,35232,24573,27036,29621,32085,36236,40472,48215,48624
38,5642,11693,18785,25550,33297,41054,48517,52604,62192,73279,82006,89182,61355,73012,81653,88054,99447,111475,124130,123188
39,3550,6830,10932,14611,18096,20761,22859,26790,27613,29316,31617,37935,35284,42087,45831,50817,56669,62297,73514,72700
40,12283,24836,43392,62940,92880,123740,147205,196833,216698,272014,316083,275941,320085,367811,367849,419161,421673,504362,409475,487065
41,2815,4760,6859,10077,12172,14904,18206,19734,23158,26705,30051,32973,40388,32708,33230,40413,49550,56388,80059,62506
42,5611,11385,16071,24393,28564,36598,42736,46412,56175,72658,81950,89661,89123,88548,89593,111494,125891,111488,97986,123772
43,3400,7877,11630,15067,19891,25060,27405,29490,33840,30928,29842,31930,43553,51646,49946,53514,50840,53943,57264,62120
44,11386,24461,37900,52456,76918,85246,111203,132795,168597,212751,240366,280144,280057,280666,322660,377126,378931,374768,365855,451113
45,2925,5286,7528,11219,12075,15500,18125,19603,24122,27580,27948,29688,39121,54353,53797,59483,73330,65396,65584,71768
46,5552,12280,17751,24036,27599,37307,41790,43963,52589,61126,62134,73792,89136,73779,82279,89461,100017,99159,98822,112925
47,3716,8136,11549,15884,19837,23323,28608,30238,34694,35774,39685,46786,42771,46801,50781,48762,59681,61390,61128,67584
48,8865,20207,29439,44173,56133,71455,82789,103793,118995,152782,196398,170789,227199,228670,265057,313138,319154,312456,368913,341019
49,2967,5644,8794,12099,14032,16276,17198,20165,22504,27281,27578,29168,39026,42575,48061,47331,70087,61987,63647,69519
50,5806,11801,17189,21826,29158,35459,38821,43594,46241,55560,55787,61229,87432,95528,94148,104263,86456,92776,105930,104255
51,3596,7290,10750,14714,17417,20006,23464,26032,27265,31204,31679,33439,33550,39389,44215,48285,46233,51129,48541,56855
52,12532,23826,33735,51137,65397,82895,103898,121421,170669,194309,218026,249465,291500,292073,343038,338324,348905,390273,403356,475604
53,2396,4653,7482,9491,10250,11849,14233,15439,18295,20459,20081,22247,27626,33074,36328,35871,43683,40264,39602,43771
54,5898,10978,17748,21680,22749,26966,33439,36107,41842,45735,45129,49934,63837,83666,92533,91069,117441,99447,102275,116071
55,3472,7635,11128,16000,16878,19825,24301,25395,29360,30729,31088,33344,40684,55069,58637,59866,61681,64923,66246,71127
56,13566,24669,39435,58356,79890,101022,116817,137589,153385,210135,211100,238440,312367,268774,270942,306695,354131,354081,412133,408692
