frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,4777,13891,22719,31042,38757,47704,54381,62665,71047,75260,83963,89134,94953,99191,104206,108636,114541,120808,128131,134415
1,298,303,362,383,454,501,509,528,516,525,554,550,573,570,574,585,583,585,596,603
2,3086,417,412,475,557,591,625,661,678,691,754,729,775,757,757,759,749,751,808,809
3,1143,1512,1705,2700,2994,3311,3524,3885,3955,4129,4301,4264,4702,4722,4691,4727,4609,5277,5140,5058
4,26851,39132,36673,75334,80671,79881,80967,80699,74548,78298,72273,68796,72317,69958,68491,66677,64082,62770,60492,58163
5,467,446,444,598,476,513,513,528,511,537,540,523,539,531,570,536,547,556,559,569
6,531,385,390,547,395,409,449,433,458,519,503,490,514,500,532,501,487,513,514,523
7,2269,3132,3188,4882,3403,4089,4478,4835,5312,5755,5840,5777,6225,6322,6171,6285,6254,6783,6760,6660
8,66841,74014,71481,80280,56656,64286,69569,72581,72314,73417,73103,72513,74344,73991,73067,72324,70418,69801,67881,66385
9,355,418,428,616,471,536,563,589,597,652,641,628,602,596,665,587,597,674,626,683
10,628,719,707,1215,799,857,942,963,991,1025,1026,1074,1138,1140,1161,1137,1169,1179,1185,1185
11,3409,5225,4945,12477,6174,7478,9110,9870,10156,11011,11187,12124,13543,13656,13548,13565,13568,14727,14619,14711
12,36251,74896,75648,71399,51671,53804,60365,59447,59579,62870,62826,67296,66167,66081,65928,66137,65950,69952,69563,70037
13,410,608,690,950,835,812,927,889,897,990,989,1021,1020,999,1034,996,989,1070,1081,1075
14,510,681,857,1025,872,917,1064,946,990,1060,1077,1081,1098,1080,1098,1082,1069,1186,1196,1169
15,4239,7718,9367,20893,12041,14700,17477,17409,17265,20953,20989,22543,22578,22170,22550,22611,22933,26687,26624,26582
16,18242,35253,54163,47569,57562,60727,60180,59600,59060,67207,67409,65060,64151,64531,64820,64428,65271,74361,74770,74949
17,488,733,790,877,838,887,935,913,956,984,985,1017,978,998,1024,1024,1047,1061,1024,1092
18,614,1123,1457,1883,1646,1785,1925,1912,2115,2226,2254,2493,2436,2418,2505,2572,2587,2695,2641,2614
19,5069,11171,16848,28679,22063,25581,30110,30919,34226,37188,37291,40400,40532,40796,40764,40589,43934,45151,45154,45269
20,14371,26445,37284,37450,64581,68557,71319,72702,77008,79845,78679,79312,79645,80233,78939,80683,96527,99960,98277,101231
21,493,729,972,944,1036,1068,1161,1082,1101,1088,1137,1277,1238,1253,1272,1248,1792,1759,1808,1831
22,641,993,1392,1753,1610,1818,2146,2093,2303,2275,2539,2702,2615,2813,2819,2595,2362,2957,3137,2981
23,6354,17130,27142,36295,40963,46646,51318,51217,54758,57108,56873,59784,61154,60823,59429,59943,63848,70010,69969,71175
24,11668,20704,30471,62312,76896,91312,116699,144645,164481,175904,176684,176607,176333,174476,175288,175977,188022,205712,206504,204509
25,522,784,998,1161,1000,1069,1133,1172,1220,1245,1273,1320,1410,1380,1440,1429,1516,1606,1659,1575
26,618,1006,1406,1606,1476,1725,1811,1747,1840,1883,2128,2304,2469,3492,3386,3403,3722,4170,4016,4099
27,6945,15457,25151,29932,31378,41034,47874,49481,52279,55612,58420,69022,74204,87978,87832,88088,95664,105199,105401,105042
28,18413,32681,51422,68681,90600,103480,115987,134761,149371,158512,158234,196066,196800,212704,243368,240846,234509,257176,256762,256825
29,391,602,955,1082,927,992,1133,1191,1405,1691,1673,1814,2019,2211,2218,2349,2491,2622,2743,2783
30,654,1054,1533,1825,1745,2190,2468,2500,2732,3106,3045,3351,3538,3906,3710,4012,4658,4977,4689,5035
31,7467,13771,22550,31313,31534,41270,51223,53881,60265,70512,70431,79565,88838,97965,96667,104877,116773,131745,132592,132708
32,16477,38397,54630,61227,73298,83889,96429,119170,124212,132180,158804,169779,185165,182207,203415,225207,226038,218346,263100,257591
33,253,476,671,746,647,708,892,1031,1108,1196,1190,1283,1452,1566,1626,1634,1859,1913,1797,2089
34,577,953,1102,1301,1216,1429,1694,1706,1839,2332,2284,2705,3449,3404,3759,4485,4295,6883,4449,8725
35,7013,15156,22208,30883,31433,41181,48590,53504,60078,70395,73359,85937,100526,100114,110106,125350,126590,142572,144991,168590
36,15160,28760,43205,43467,54430,68935,73694,92101,105140,112523,118679,129522,140001,160225,155293,174649,176427,203078,206807,203587
37,474,698,940,1111,1135,1190,1391,1456,1504,1669,1853,2271,2371,2443,2639,2352,2639,2410,3084,3158
38,712,1235,1649,1984,2598,3047,3345,3270,4286,5031,5473,5954,6707,7220,7773,8936,8680,10323,11853,12336
39,6675,13582,21940,31732,43137,51157,55629,66754,77922,91916,98900,108799,116616,133633,131579,150999,142321,171737,173930,177645
40,13669,27906,40762,45416,53846,64494,81341,89037,104947,111279,116217,127958,151236,147222,165357,165683,174439,172306,214070,220034
41,502,693,1045,1193,1161,1350,1296,1654,1787,1960,2049,2458,2234,2418,2316,2617,3006,3564,3309,3185
42,645,927,1270,1540,1659,1954,1952,2448,2907,3063,3283,3840,4922,4941,6359,6077,9012,8944,10591,10260
43,5688,13650,22332,28716,36532,44001,50847,61384,72800,77804,85299,93273,111193,111935,125161,125602,140276,140835,166055,166636
44,13560,24266,32396,42919,52438,64860,72784,89963,92050,106737,118106,126761,134265,153842,151463,176497,169771,203012,196894,193963
45,525,697,979,1077,1138,1149,1269,1381,1418,1488,1668,1693,2051,1798,2056,2350,3300,2655,3518,3432
46,666,1111,1657,2135,2355,2373,2439,3381,3644,4248,5179,5123,6056,8195,7370,8955,9520,12880,12017,13235
47,5035,12418,21813,30181,38479,45016,53192,67395,70690,80698,90367,96785,106781,123428,124540,137978,140568,171443,173963,170995
48,15429,25081,35820,58037,68313,81473,95415,104837,119038,135131,133166,164787,154993,182545,180726,204114,205147,196446,233744,233830
49,416,621,856,1150,1156,1394,1744,2146,2232,2536,2950,3032,3614,3917,3857,4197,6261,6046,7783,7704
50,615,1235,2160,2719,2303,3347,6036,13019,19263,27652,26016,36357,37001,42082,41935,51519,51976,51836,57386,57434
51,4842,14044,24786,33123,35063,45888,56953,66561,74674,90293,91361,109290,108249,122072,122479,140296,139431,140360,175425,175836
52,20402,31847,43079,60407,78073,89115,102080,106244,126729,120474,144624,152740,166330,181484,180523,206248,230407,230384,231031,235321
53,451,842,1135,1460,1257,1601,1917,2070,2149,2510,2520,2812,2904,3073,3130,3182,3657,3549,3589,3689
54,593,1060,1250,1612,1304,1690,2083,2289,2617,2704,2833,3291,4074,3999,4222,4535,5394,6027,5252,5546
