frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,11303,17371,25144,38260,44459,48488,53602,65061,72840,74101,90831,91688,99675,100050,108703,119058,119424,131438,133019,143862
1,7282,16628,21674,25714,19642,22483,24355,31641,32897,15172,13157,17177,20276,19894,21654,24049,23946,26817,36759,28557
2,4868,7828,11232,13852,12572,13871,16235,18447,21498,16565,17742,17260,18508,18131,21068,23617,23582,23850,28452,25438
3,8447,13478,18848,24991,24392,27788,30781,36409,39559,33655,40475,41551,47032,46919,51850,57033,57236,62875,70520,71355
4,9716,17464,24938,33138,34129,38522,40810,50204,56189,47064,56251,58205,65404,65305,70607,78102,78059,86315,95305,97146
5,5261,9732,11498,4830,17264,17704,20239,23893,26872,21969,26217,26702,27777,27869,30298,33264,33122,35553,41062,41931
6,5783,9291,1675,8974,15960,16960,17991,23679,23810,20739,22850,23251,25665,25644,27973,29925,30806,35881,41148,41907
7,12273,6895,12536,25950,33176,30670,40405,51877,56174,49084,58169,59470,65929,66121,74015,84372,84497,96298,108483,110052
8,15078,8585,18779,30610,37935,41007,49665,68811,76665,64737,76685,78669,86608,86716,97389,112429,112152,123807,138867,144764
9,8369,3406,6030,12105,15889,17900,23132,32504,34192,29561,33896,34438,41004,41155,48004,50093,50043,57489,76795,75360
10,9040,3916,7771,13427,15553,19731,22597,30696,34732,28209,33916,35585,42511,42454,43563,49333,49463,66543,67262,65581
11,18412,13025,23768,36191,42485,51918,58218,85386,101120,77609,99099,103104,114200,114282,128310,143746,143526,166682,181595,181919
12,24694,19610,31379,52858,64181,73977,86102,122157,138051,112125,138170,141611,159014,159413,174336,199371,199209,213616,241193,240462
13,12923,10045,8503,19807,27492,27394,25144,57557,55049,46738,53154,51878,70819,70837,57135,69721,70051,74736,85356,85247
14,12299,10304,12202,21348,23459,27436,25521,43031,65283,44606,60906,63482,38040,38410,33480,39923,40029,43216,50615,50089
15,27114,23564,30227,52139,64192,70540,76793,138848,128632,109956,130257,128334,124754,124745,152320,144742,144956,160266,185035,185057
16,37730,25427,34567,69914,86801,95368,111256,152915,148637,163241,149432,148588,147171,146380,171488,167398,167309,183621,208643,208071
17,16124,13228,17570,32838,37068,46840,51233,45780,44059,48673,44466,43847,43174,43163,54812,52795,52698,56842,64909,64343
18,17416,15583,16825,30277,42089,46663,41734,29869,28932,31218,29152,28758,28321,27968,34564,33741,33633,37069,43617,43827
19,33278,31887,43328,80944,108690,114345,142499,125997,125394,127379,125150,125051,124889,125214,147158,145933,145855,161165,187340,186937
20,40100,45632,61837,113312,134257,164231,153530,145214,145366,146483,145216,144667,144754,144714,167434,165903,166022,182673,207734,208454
21,9769,20237,27090,52046,73178,48905,45442,41975,41593,42136,41729,41410,41432,41425,51991,51713,51282,55859,63056,62832
22,4295,20141,24112,41938,39447,30611,28798,26445,26273,26542,26171,26343,26390,26488,31932,32056,31954,35169,42120,41749
23,31536,53653,71694,152359,139678,137741,136403,134900,134735,135187,134974,134050,134945,134637,157440,157217,157584,174347,201151,201348
24,41528,74151,97695,168754,163571,161812,161633,160372,160195,160375,160214,160294,159866,159590,182949,182817,183136,200333,227401,227473
25,9430,27955,38419,48916,45722,45242,44830,44161,44191,44135,44391,44067,44163,44294,55713,55665,55679,59721,67092,67149
26,4120,29085,43771,30689,28745,28601,28488,28239,28055,28077,28168,27825,27787,28023,34720,34563,34183,37468,44304,44743
27,31114,79315,117938,138345,137768,137337,136724,136582,136413,136831,136583,136956,136431,136507,160004,159296,159152,176645,204096,203699
28,39965,89141,136579,157752,156642,156446,156409,155876,156311,156392,155897,156084,155953,156329,178454,178447,178331,195461,222711,222538
29,9301,23012,39109,44667,44264,44316,44429,44596,43931,44347,44417,44194,44337,44302,56535,56451,56855,61106,68250,67803
30,4287,14047,28445,28840,28809,28641,28871,28876,28605,28631,28520,28410,28763,28450,35401,35646,35576,39089,45713,45614
31,32137,73815,121219,143396,143028,142932,143108,142629,142718,142973,142718,142496,142437,142888,166581,166309,166217,184245,212509,212657
32,41644,91306,141427,165229,166628,165937,166208,165833,166301,166118,165605,165932,165846,165881,189231,189055,189208,206710,234550,234220
33,10626,22581,37459,46805,45821,45601,45943,45712,45805,46142,45907,45722,45844,45835,58747,58911,58987,62855,70552,70496
34,4102,11545,21617,28930,28475,28709,28680,28583,28808,28625,28602,28858,28458,28758,35537,35167,35335,39172,45698,45329
35,30838,69165,112842,135604,135586,135680,135607,135317,135454,135442,135733,135806,135986,135365,158506,157721,157974,174926,202162,202565
36,21265,80265,125759,149547,149738,149720,149865,149948,149835,149693,149815,149424,149982,149537,172059,171688,171591,188387,214202,214615
37,511,19574,33872,43279,43031,43165,43338,43596,43048,43031,43256,43107,43293,43322,56261,56198,56009,60026,67497,67533
38,575,10717,20059,27847,27661,27707,27747,27843,27673,27635,27737,27563,27570,27997,34388,34403,34438,37669,44875,44610
39,8762,71924,120210,145147,144859,145039,144993,145249,145205,145181,145183,145350,145340,145152,170341,170917,170756,188924,218192,217256
40,12381,89042,139471,163681,166787,167721,168247,168071,167801,167891,167622,167495,167925,167809,191778,191908,192230,209777,237386,237409
41,4096,22763,37210,48859,46876,46109,46419,46333,46315,46472,46220,46047,46338,46207,60320,60004,60135,63656,70702,70951
42,620,11750,15329,8544,28861,28664,28690,28638,28414,28347,28712,28346,28624,28671,35709,35428,35505,38852,45050,45202
43,7123,55986,98172,64678,131430,131751,131890,132050,132196,132013,132139,131932,131781,131911,155005,155282,155609,172344,198695,198997
44,10411,14805,25136,42550,152055,152179,151760,151968,151493,152109,151963,151582,151745,151784,175513,175147,174760,191390,218236,218251
45,3511,2605,4905,12912,44132,44305,44010,44164,44085,44070,44363,43992,44233,44127,56851,56942,56697,60812,68087,68063
46,3374,2178,1852,2729,27360,27379,27481,27393,27876,27674,27472,27380,27274,27160,34637,34390,34329,37593,44078,44073
