frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,12918,16514,33223,43872,54640,67692,77741,88851,95334,109090,116039,124019,132364,140544,149928,159673,169242,179928,191813,205304
1,584,740,1590,1908,2084,2226,2399,2615,2553,2732,2733,3001,2923,3120,3119,3385,3374,3594,3640,3614
2,45796,72932,68084,56282,46714,33000,22788,16602,15213,13966,13524,13450,13114,13046,12856,12839,12668,13985,13635,13815
3,575,606,1916,3793,7224,8672,8861,8679,8510,8258,8230,8282,7934,8105,7937,8004,7814,8791,8666,8759
4,18583,50233,119590,140679,168836,184854,206339,233628,239373,229575,222776,217461,211021,203038,195988,187896,180115,189893,179574,167666
5,1101,1230,3373,4978,5066,5392,5800,5840,5967,6885,7972,8602,9966,10930,11797,12767,13770,15070,16219,16165
6,4398,3830,6634,9119,9186,9842,10484,10573,10675,12360,14209,15573,18497,20323,22020,24145,26151,28609,31449,31714
7,2156,2148,3993,4793,5378,5761,6434,6296,6209,7385,8596,9523,11435,12258,13458,15311,16326,18160,19875,19471
8,42637,48195,93000,111629,109038,110590,116512,111127,109610,132728,141613,153927,165928,183932,183376,202155,220022,214315,231631,231042
9,668,1968,3030,3279,3288,3565,4443,5714,8175,8803,9579,10465,11160,11007,12115,11951,11930,14221,14032,15826
10,3350,5918,8002,8649,8583,9266,11771,14947,21674,23445,25182,27613,29585,28984,31259,34447,34242,37385,37181,40632
11,3757,6962,8974,9466,10311,11228,14054,17364,24427,26219,28430,30549,33377,32686,35655,38163,38344,42601,41856,44746
12,9568,61394,55326,76047,80518,84660,102354,116972,154647,166639,165629,181285,185559,180329,179761,191338,189661,205575,201346,203180
13,2473,2901,3728,4053,4323,8563,9884,11729,9887,10834,13773,13835,15961,19263,20777,22306,24431,27142,28917,31331
14,8432,9432,11000,11796,12617,23511,27544,31902,26859,28759,36475,36567,43382,50617,59453,63706,63897,69726,77266,82493
15,4762,6798,7130,7915,9502,17266,20281,24025,20105,21510,27485,27484,33181,38635,45932,49140,49596,53729,58785,62878
16,29492,49520,62692,82955,96249,145111,165611,172782,154835,164083,185932,184163,198059,209908,242054,241205,240439,258473,277237,277638
17,1749,5842,7308,7994,10646,9900,10582,13258,19033,20674,22083,25844,27476,29616,27315,31439,36659,36363,36752,43067
