frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,4767,14180,22861,31431,39280,48490,55331,59490,67875,76941,81249,85762,96926,101204,106303,111160,116916,123191,130804,130804
1,36552,29157,19213,2547,661,676,745,768,744,769,785,873,794,813,781,811,798,825,828,828
2,1034,11630,38145,39557,33689,31098,35811,38223,38032,37242,35337,38863,33576,33383,32614,36017,34677,34154,33162,33162
3,185,591,856,990,932,961,1079,1058,1183,1262,1299,1331,1320,1304,1269,1367,1349,1325,1310,1310
4,27835,67195,88252,100957,112955,124083,133372,138373,155073,150948,147790,152761,147112,145149,143511,147662,143300,142218,138112,138112
5,431,463,529,503,548,552,619,641,619,665,668,754,752,843,847,782,816,840,819,819
6,4101,6156,8584,11189,14626,19301,21343,25379,26921,32946,35551,39006,41907,61903,62501,62013,62668,62079,62275,62275
7,415,585,683,742,842,1005,1038,1022,1120,1102,1118,1285,1255,1670,1671,1666,1711,1748,1765,1765
8,76359,84957,101071,104912,110126,117674,114079,123023,117952,130103,129658,134667,141527,171399,171800,171302,171531,171272,171191,171191
9,426,443,484,544,645,691,879,975,985,999,1054,1125,998,1441,1333,1474,2448,2432,2415,2415
10,5122,7146,9649,14724,20571,29338,37630,42559,52252,57842,61373,63818,56660,73796,74404,74181,87337,87740,86028,86028
11,358,416,563,673,808,1031,950,1089,1122,1440,1745,1732,1367,2107,2033,2154,2774,2692,2645,2645
12,73015,53428,62732,75837,83253,95170,104761,108886,120832,132362,139605,138704,129421,151245,151854,154079,181714,182534,181003,181003
13,427,492,807,858,1023,1163,1340,1458,1720,1745,1869,1877,2204,1933,2913,2810,2188,2618,2613,2613
14,6714,11017,21202,32879,41482,51664,62785,67922,77757,81623,95199,101705,95422,116642,116726,117576,138500,137999,137512,137512
15,502,689,1044,1203,1268,1468,1609,1780,2011,2057,2615,2714,2875,2996,3353,3138,3687,4002,3785,3785
16,49410,59364,84927,96387,104796,114429,133153,139303,158083,157404,185625,185948,188302,217841,218476,220257,242304,244955,244687,244687
17,495,603,693,817,999,1051,1159,1318,1276,1354,1357,1386,1456,1547,1688,1947,1905,1979,2090,2212
18,7744,12442,17231,25213,38253,61634,65463,69874,76546,82137,89053,94491,102531,108285,129784,127155,128602,144073,161057,161057
19,460,607,842,1056,1283,1713,2346,2353,2589,2806,3248,3443,3546,3524,4604,4345,4568,4592,5602,5602
20,42203,58567,60297,77830,91940,120987,124238,131520,138582,151953,158011,159247,173821,189636,216710,207799,210759,247385,247871,247871
21,497,639,887,1012,972,1200,1218,1279,1551,1636,1759,1861,1813,1862,1845,2071,2290,1909,2211,2435
22,7177,13669,35238,46650,58848,66308,74443,78186,90305,103178,122361,132274,131086,143069,141344,158681,181898,157764,178491,208769
23,556,1026,1305,1639,1968,2176,2300,2362,2947,3205,3574,4045,4067,4065,3928,4917,5212,4723,5171,6505
24,35249,81109,120084,126084,136515,153299,174661,170850,202958,217778,241650,265760,262214,301860,294605,294610,358547,286621,347264,404858
25,570,611,602,763,876,961,1039,1168,1170,1173,1226,1162,1207,1218,1258,1387,1256,1436,1340,1298
26,6774,8091,8765,16299,27203,34992,40735,65067,64831,71596,75073,80599,119040,100572,128381,139883,108145,141966,141532,140927
27,671,737,763,923,1095,1212,1295,1611,1598,1630,1797,1833,2562,2457,2720,3074,2596,2761,2819,2835
28,53561,63741,61986,80329,99109,108798,116659,155270,149964,168365,164262,177719,237466,207831,258697,294477,228825,295531,290842,287355
29,432,500,675,894,974,1100,1307,1115,1621,1845,1999,2056,1751,2346,2058,2009,2582,2337,2430,2557
30,6103,7743,19290,39692,50266,59377,61839,71165,75250,82900,96250,103518,109850,121612,118304,119116,150951,133638,146803,146505
31,664,751,1120,1350,1561,2160,2203,2422,2503,3259,3019,3196,3644,4019,3945,3791,5117,4074,5028,4739
32,56354,60517,86630,115118,123882,145662,142330,155583,169443,184407,198922,222115,211237,238049,231507,226011,268560,260262,257951,263172
33,347,454,493,578,630,660,784,871,1067,1153,1172,1146,1319,1300,1408,1569,1429,1524,1711,1895
34,6244,10011,12781,16753,26365,30775,58083,69202,73248,80267,84902,92148,99100,107942,118881,131603,130415,131312,146770,167253
35,577,713,798,906,1053,1295,2011,2744,2765,3422,3686,3692,3972,4225,4747,4839,4673,4336,5203,5291
36,44438,49780,51682,58124,69404,71321,106041,121112,130630,141151,138329,150882,168654,165132,185744,216038,211278,213800,210300,256530
37,420,708,916,1070,1175,1395,1317,1497,1692,1716,2201,2305,2149,2429,2408,2276,2450,3260,7002,2818
38,6095,15132,33774,50107,64736,66945,81088,92858,108532,119132,130616,142279,161271,161526,178455,159454,208172,211810,210351,208549
