frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,24371,38546,47765,63054,74430,89251,98385,108359,117404,131128,152335,172193,175553,191258,210056,210275,238889,239622,276789,278886
1,16025,19519,32690,44655,55054,67650,74427,88448,95526,104258,111771,111502,123518,138273,134755,161990,156193,178721,175217,179790
2,15902,25418,35032,47791,54576,66188,75068,87854,96574,106005,123568,124538,144062,155929,178587,178735,188908,190376,190376,212157
3,15896,16847,29867,41157,53372,65030,74156,86465,94779,104043,110109,122422,136483,135949,151332,167264,170880,189906,209043,209990
4,16003,22918,34170,42400,54371,66197,75651,88203,97121,107055,114038,127148,143943,158707,158905,179503,195921,196337,219015,221606
5,15732,20686,28584,41090,52305,63863,73284,85520,94251,103038,111079,121455,134405,134942,152152,151817,167861,176725,185658,190691
6,15838,20817,33548,41701,52754,64098,74231,86505,95332,104860,124549,126149,139245,155018,155187,173203,174078,187469,208585,212788
7,15715,20921,32102,41331,52130,63072,73035,85352,94532,103663,109442,122054,133519,151657,155204,175123,176723,190137,186024,205584
8,15900,20961,31996,42142,52776,64183,74482,87081,95914,106512,113528,127301,140619,154670,158483,176761,179147,195287,214792,218570
9,15618,20688,31180,41504,51947,62336,73218,77004,94262,103716,110909,122480,133128,132883,154956,150017,176695,187481,185724,204649
10,15805,20718,31391,41802,52559,63075,73407,86544,95238,105248,124802,125820,138658,153349,156318,173342,173958,186904,206566,211811
11,15690,21033,31071,41389,51906,62399,73111,84819,93743,103700,109459,122189,133341,133318,162346,174292,177467,189708,186911,205127
12,15858,20859,31695,42310,52763,63635,74250,87169,96045,106494,113837,128134,139938,156429,158092,175727,179459,194045,214313,217537
13,15564,20587,27340,41214,51361,61800,72363,76843,93034,103278,109697,122062,132061,133039,153194,149409,175212,174967,185066,203882
14,15643,21049,32841,41317,51859,62266,72264,85524,93211,103648,122480,124419,135825,151492,151949,170734,174716,188122,208058,210512
15,15655,20613,31940,41516,51558,61926,72467,84404,93767,103407,109791,122599,132512,160174,161615,172358,177072,187953,185572,205271
16,15826,21287,32366,42123,52707,63822,73847,86833,96105,106230,114032,127922,139537,138996,165666,177385,180103,194074,212251,215951
17,15643,20557,31048,41272,51790,61880,72448,76438,93702,103851,110438,122780,132287,132816,151278,148945,176877,186464,185618,203899
18,15590,20635,31143,41758,51864,62608,72599,85653,93039,103936,123371,124964,135705,152178,151120,167162,174250,186816,207763,211348
19,15633,20887,31163,41559,51863,61919,72362,84445,93332,102879,109978,123008,132243,150769,153559,166950,176480,186390,185342,204281
20,15854,21200,31605,42020,52784,63833,73874,86605,95024,105331,113924,128409,140365,154323,165684,177084,179641,192320,211191,214291
21,15742,20678,27609,41462,51635,61684,72458,76603,93092,102692,109828,122541,132416,131880,150564,150012,176708,185808,184759,202849
22,15709,21015,33433,41779,52057,62478,72492,85764,93443,103907,122721,124797,137307,149949,152517,171730,174494,187388,208311,210998
23,15707,20594,31804,41296,51809,62310,72575,84676,93246,103817,110169,123824,133187,150917,153966,167989,177226,186693,186268,204971
24,15736,20816,31846,41952,52546,63387,73902,86304,94906,105064,124681,127503,139579,139579,157626,177021,178985,191924,210529,214253
25,15507,21003,30990,41198,51717,61815,72905,76849,92908,103085,109214,122557,133541,135115,161866,149660,176371,185597,185194,203990
