frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,24372,41311,49650,66355,78465,91970,99555,110007,118219,131614,154130,175044,177781,192990,211008,211574,240900,241612,281749,283112
1,16025,19876,34604,47384,59210,71944,79630,93553,103407,111536,121137,121038,133163,149671,150783,175751,174728,188947,187504,190633
2,15902,23181,36734,50819,57887,71233,86141,94138,103531,111229,136802,138081,154340,167406,168551,185985,186797,206367,205647,238187
3,15896,24767,33544,47124,55590,68902,76728,91348,101214,109510,129687,130766,147075,164060,164686,185709,205122,205778,226387,226778
4,16003,24619,33122,47542,55770,68796,86075,92884,103161,112331,136818,137366,154879,172361,177349,191254,214846,215856,250827,250827
5,15732,21252,32058,46568,53135,65469,72172,90315,99570,108275,116316,129649,146663,146663,165810,181001,180407,198602,198088,198602
6,15838,24527,32176,46776,53851,66062,82671,90029,100024,109038,133854,134078,150203,164820,164746,179090,201397,201397,241965,241965
7,15715,21089,31843,46542,52439,65154,70631,88509,98543,107103,129702,129765,147298,165570,165793,180264,198547,198547,198547,198547
8,15900,24437,32415,47309,53663,66696,82720,90467,100865,110248,136521,136521,152804,170429,171100,188763,211684,211684,241166,241166
9,15618,24128,31931,46749,52364,65307,70959,88413,97878,106642,117138,129980,147496,147496,165817,180246,180246,198505,198505,218513
10,15805,24451,32335,47069,53216,66125,71901,89542,98798,108144,134317,134317,150228,164867,164867,179071,202290,202290,241050,241050
11,15690,24253,31912,46537,52349,65355,70850,88382,97705,106262,129668,129668,147553,166514,166514,181121,198938,198938,198938,219344
12,15858,24340,32568,47467,53655,66825,73149,90450,100876,109691,136780,136780,153284,170651,170651,188419,211331,211331,241623,241623
13,15564,24097,31712,46294,52018,65160,70721,88269,97338,105187,116698,129585,146710,146710,165355,179447,179447,197626,197626,217431
14,15643,23943,31931,46498,52206,64773,80861,87754,97392,107300,132262,132262,146605,162788,162788,178752,204323,204323,234354,234354
15,15655,23954,31595,46318,51870,64960,70526,88130,97383,105245,129724,129724,147281,165940,165940,180171,180171,198679,198679,218251
16,15826,24409,32339,47275,53456,66446,82352,90477,100226,109691,136227,136227,153118,171862,171862,187487,209081,209081,237110,237110
17,15643,24150,31729,46304,51992,64930,70652,88443,97600,105392,116649,129588,147239,147239,165752,179975,179975,198395,198395,217759
18,15590,24094,31826,46534,52272,65058,81012,88017,97823,107345,132654,132654,147160,163322,163322,179357,204493,204493,234902,234902
19,15633,23990,31654,46253,51925,64934,70673,88028,97370,105306,129841,129841,147208,165753,165753,180359,180359,198274,198274,218060
20,15854,24229,32173,47068,53285,66178,82339,90210,100235,109668,135972,135972,152629,171741,171741,186848,208214,208214,236097,236097
21,15742,23995,31625,46219,51879,64878,70435,87985,97255,105010,116468,129420,146905,146905,165133,179167,179167,197774,197774,217190
22,15709,24041,31806,46596,52265,64897,81113,88068,97826,107621,132740,132740,147487,163834,163834,179585,204883,204883,234528,234528
23,15707,24090,31714,46291,52188,65097,70836,88455,97778,105484,129968,129968,147922,166365,166365,180702,180702,199049,199049,218868
24,15736,24252,32077,47057,53108,66096,72680,90086,100102,109195,135748,135748,152353,171350,171350,186316,208189,208189,235920,235920
