frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,17755,24096,27557,38211,42649,47450,55496,62398,68865,73991,81882,88644,89907,97589,106902,107061,116690,116790,128787,129711
1,15961,15961,17436,19761,27970,35755,38884,44447,48435,54588,66221,66696,73515,74088,85244,87348,92590,94585,101744,103178
2,15960,15960,16436,25231,29287,33147,38158,47405,48444,54358,64413,65671,72728,79501,84835,87106,93239,94862,102124,110449
3,15927,15927,16171,19585,24080,32061,37374,41406,47732,53290,57044,64700,71425,77441,84170,86095,91554,93779,101248,110399
4,16009,16009,16161,20687,28555,32248,37437,42629,48606,54170,58204,65671,72868,73385,78120,88055,94037,96523,104124,111835
5,15741,15741,15811,20563,23543,31028,32758,41000,46816,52332,56589,63663,63865,71223,76109,84687,84351,93585,99910,100189
6,15854,15854,15854,20813,25365,31363,38372,41600,47480,52515,57001,64067,71343,72582,77044,85058,85485,94754,101359,101894
7,15752,15752,15752,20521,26059,31032,37047,41162,46545,52055,56807,62818,70142,71763,76493,84023,85449,93169,98905,101222
8,15898,15898,15898,21310,26265,31898,37606,46797,48198,53072,58559,64764,71079,73921,86224,86931,94599,96490,103147,111374
9,15793,15793,15793,20580,25619,27564,32917,39319,46543,52039,56680,62537,62537,72226,75707,83983,85104,94127,99326,101071
10,15786,15786,15786,21060,26423,32943,38264,41089,46922,52391,57350,63209,71378,72773,76703,84765,86563,94244,100207,102267
11,15721,15721,15721,20643,25534,31772,37158,40633,46704,51826,57064,62334,69838,72369,76412,83928,86441,93532,98723,101848
12,15910,15910,15910,20933,28791,32085,37295,46178,47636,52774,58209,63625,70818,73806,78463,86585,94861,95581,101711,104516
13,15735,15735,15735,20902,24024,31105,36475,39170,46518,51686,56733,61725,61646,72341,76824,83764,85502,93113,91297,102114
14,15713,15713,15713,20621,28045,31308,36469,40420,46967,51670,57188,62861,69748,72827,77148,84878,92929,93820,100659,102959
15,15642,15642,15642,20885,23916,31054,36145,40722,46279,51691,56782,61726,69203,72667,83907,83316,91803,93865,99587,102458
16,15831,15831,15831,21169,28313,31594,36871,46221,47548,52586,58122,63679,70583,74144,77915,85705,93721,95443,101745,105326
17,15655,15655,15655,20586,23868,30971,36067,39035,46237,51842,56534,61711,61138,72477,75991,75826,84505,93291,98158,103467
18,15702,15702,15702,21000,28023,31433,36893,40546,47258,51882,57519,63095,69670,73042,77120,85191,85896,93829,99567,103700
19,15712,15712,15712,20548,24008,31219,36547,40911,46714,52142,57383,62070,69786,72567,76996,84182,85425,93386,99232,103679
20,15909,15909,15909,21194,28476,31553,36990,42128,47645,53290,58591,64034,64034,74225,79067,86333,87640,95870,102419,106123
21,15664,15664,15664,20527,24037,28016,36094,41080,46405,51813,56784,61848,63320,72157,76774,76637,85486,92890,91117,103246
22,15693,15693,15693,20995,27991,32836,36604,41537,47022,51936,57282,62904,71118,72876,77199,85158,87290,93619,100099,103454
23,15785,15785,15785,20937,24037,31891,36377,41493,46640,51971,56971,61972,70545,72657,77488,84134,87228,93418,99473,103459
24,15778,15778,15778,20922,28323,32133,36562,42097,47515,52746,58003,63553,71041,73688,86609,86143,89054,95381,102227,105239
25,15618,15618,15618,20523,23496,30807,35772,41059,46461,51148,56280,61798,61798,72248,75851,82941,87166,92893,99000,103277
26,15711,15711,15711,20951,25284,31337,36426,41739,46664,51771,57088,62725,70309,73280,76339,84848,93475,93761,99650,103528
27,15575,15575,15575,20795,28430,30999,36404,41468,46505,51547,56579,61683,68826,71951,76083,83087,91838,92898,99335,103650
28,15691,15691,15691,21220,24421,31516,36959,42235,47549,53014,58550,63376,70550,73915,78251,85734,94251,95371,101597,105410
29,15529,15529,15529,20399,27733,30953,36015,41440,46352,51569,56263,61622,61384,72038,76519,75276,84308,92552,90667,102781
30,15610,15610,15610,20938,26755,31356,36540,41639,47108,51861,57483,63140,69493,72420,85145,85145,85892,93587,100244,103980
31,15589,15589,15589,20935,23718,31163,36112,41380,46693,51730,56546,61844,68758,72059,75860,83486,85414,92740,99391,103518
32,15804,15804,15804,20824,25656,31759,37082,42399,47445,53042,58614,63409,70961,79415,78254,86371,94527,95864,102177,105518
33,15634,15634,15634,20791,25659,31142,36116,41095,46571,51510,56814,62099,61580,71402,75765,76491,84938,92754,99248,103754
34,15695,15695,15695,21018,25875,31242,36755,41916,46919,52157,57453,62819,69818,72243,77242,85432,86441,93781,99780,104175
35,15619,15619,15619,20400,26009,31032,35984,41236,46476,51606,56575,61865,68931,71286,76429,83718,85652,93109,98801,103695
36,15712,15712,15712,21125,26000,31668,37008,46465,47424,52943,58561,63491,70635,73741,86048,86048,94936,95415,101864,105440
37,15500,15500,15500,20719,25934,30932,35929,39406,46188,51433,56036,61308,61024,71581,75478,83110,85330,92641,90246,103410
38,15551,15551,15551,20876,28728,31223,36841,40696,47085,51934,57279,63105,69739,77366,76526,84677,86374,93601,100049,104005
39,15580,15580,15580,20833,24366,31100,35957,41090,46657,51644,56892,61878,68958,70964,75941,82986,86001,93026,100080,103614
40,15839,15839,15839,21153,28381,31762,37216,42096,47371,53201,58577,63545,70905,73364,78508,85766,94987,95517,101823,105746
41,15554,15554,15554,20733,23667,30837,36103,41121,46601,51779,56618,61888,61615,71152,76517,75749,85444,92553,91374,103257
42,15644,15644,15644,21015,25403,31190,36552,41553,47042,51952,57306,63053,69692,72204,84922,85028,92666,93654,99962,103760
43,15598,15598,15598,20618,25611,31162,36028,41506,46772,51878,56740,61984,68893,72163,75899,83833,91422,93232,99619,103918
44,15794,15794,15794,21220,28789,31669,37239,41982,47335,52941,58485,63316,70525,73646,77928,86316,93564,95686,102024,105521
45,15501,15501,15501,20375,24253,31110,36151,41044,46307,51416,56560,61485,61485,71640,76328,83153,83966,92622,99301,103242
46,15630,15630,15630,21031,28065,31328,36595,41728,46864,52176,57374,63113,69686,77772,84515,84515,85714,93418,99930,103857
47,15462,15462,15462,20751,23923,31039,36003,41384,46625,51827,56689,61833,69105,71059,75306,83445,85700,92741,98968,103780
48,15759,15759,15759,21238,28355,31673,36893,42277,47381,53011,58635,63509,70854,73344,77821,85614,94455,95561,101708,105313
49,15578,15578,15578,20533,24003,30773,36144,41327,46470,51561,56425,61671,61412,71564,75789,75332,85371,93006,91391,103654
50,15552,15552,15552,20931,27908,31296,36356,41596,46978,51747,57378,62852,69868,72358,77059,85209,86107,93758,100518,103670
51,15553,15553,15553,20817,23758,31014,36453,41256,46672,51729,56399,61784,68674,71929,76142,83734,85669,92956,99581,103987
52,15701,15701,15701,21096,28252,31515,36845,46516,47334,52928,58434,63445,70872,78860,85948,85841,94760,95090,102031,105363
53,15502,15502,15502,20402,23835,31050,35965,39442,46393,51617,56403,61796,61397,70990,75489,82875,85130,93169,98746,103693
54,15587,15587,15587,20917,27911,31238,36730,40844,46955,51974,57562,62912,69902,72066,76536,84733,86688,93500,99474,103981
55,15503,15503,15503,20823,24200,31176,36435,40927,46523,51540,56680,61772,68590,71321,76169,82697,86668,92820,98915,103546
56,15643,15643,15643,21146,28289,31568,36831,46085,47414,53037,58431,63609,70813,78410,78032,85661,94468,95557,101438,105785
57,15499,15499,15499,20680,23793,30966,35831,39344,46284,51350,56267,61708,61079,70264,76016,75350,85119,92862,98508,103873
58,15595,15595,15595,20802,27979,31235,36722,40610,46792,51810,57607,62927,69701,71703,84639,84886,92855,93659,99321,103622
59,15541,15541,15541,20763,24286,31446,36411,45270,46769,52039,56984,61903,69176,71240,75611,83293,91234,93064,98959,103571
60,15613,15613,15613,21057,28235,31553,36743,40039,47491,52946,58226,63741,70394,73200,77823,85713,92950,95036,101503,105666
61,15509,15509,15509,20778,23890,31069,36064,40126,46438,51625,56631,61593,61593,72130,76243,83673,84277,93306,98985,103680
62,15585,15585,15585,20948,28087,31246,36761,45422,47015,52042,57665,63041,69880,72522,77188,84828,85635,93508,99398,103756
63,15597,15597,15597,20873,23924,31115,36383,38963,46617,51570,56830,61869,68867,71932,76719,83578,85516,93021,98535,103789
64,15751,15751,15751,20954,28306,31571,36921,41034,47490,53268,58473,63425,70666,73945,86174,85775,94130,95123,101027,105471
65,15500,15500,15500,20539,23889,30966,35892,40332,46419,51543,56477,61449,61232,72045,75390,75390,84810,92590,89777,103373
66,15647,15647,15647,20951,27971,31236,36727,45430,46846,51828,57397,62711,70098,77576,76554,84968,86083,93664,99434,104087
67,15503,15503,15503,20793,23864,31122,36201,39335,46446,51582,56651,61494,68752,70905,75747,83742,85907,93023,98962,103945
68,15655,15655,15655,21144,28217,31494,36682,41124,47186,52591,58029,63583,69993,72886,77865,85486,94035,94935,101064,105257
69,15540,15540,15540,20373,23841,31038,35905,40483,46608,51737,56778,61732,61404,71430,76440,83000,85203,92827,98526,103508
70,15632,15632,15632,20865,27916,31109,36693,45599,46899,51848,57125,62599,70142,77585,84855,84620,92497,93801,99150,104341
71,15500,15500,15500,20739,26452,31062,36080,39147,46295,51716,56662,61465,68782,70541,75677,82716,90484,92824,98318,103414
72,15606,15606,15606,20963,24069,31633,36870,40994,47173,52550,63811,63514,69787,72564,77958,85054,91701,95176,100997,111273
