frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,11210,24937,38060,43997,52805,64096,71253,82240,90278,97671,105828,115607,127282,127921,138968,142651,153826,156579,159127,161012
1,7230,21211,32057,18775,23741,30681,31631,15078,16093,19212,20946,22593,25691,25462,27621,36012,27079,38927,37532,48093
2,6903,15183,22972,19956,24952,30305,34489,28706,32437,35865,41422,47024,51566,53512,57018,69298,68083,77659,79722,87349
3,10326,23652,36737,31885,41236,49861,54750,49306,54411,61358,69779,76575,84259,86821,94901,106680,107102,120476,124072,138812
4,5371,11521,18337,15468,17586,21236,23775,21257,23967,26872,28637,30254,33869,34237,35334,40703,42380,48932,48495,52300
5,8973,19195,13917,26753,31603,38658,43828,40228,44863,49643,54532,60921,68409,69170,79871,90235,92184,101138,103412,113028
6,13780,14193,17988,39044,47954,60030,65635,61758,67561,73979,82969,91205,102038,105208,120604,133255,134267,147827,150954,174801
7,6492,3805,6728,19373,22701,26793,27653,26791,28883,32883,34489,39587,47114,48006,50361,55718,58633,74781,75355,79537
8,3828,11194,20528,37598,48590,58713,67648,61309,69862,77060,87198,102872,114932,115673,129158,157777,159994,178673,180327,195992
9,4878,21743,37305,61399,76576,94147,103486,96308,105826,118860,137540,152466,166518,172527,199133,214974,224103,232527,231595,262381
10,1859,10034,16291,28035,29830,36419,39062,33900,37184,45857,50335,48402,68832,77553,46526,60483,74970,63213,63320,69666
11,4904,19878,32344,51314,63888,78176,93484,78107,92962,106295,112109,140241,131828,161736,128344,88771,96577,96068,119703,116598
12,7958,32117,48046,73024,89868,115551,131289,115580,131204,139100,169895,161529,158380,185463,156643,114028,123754,123204,151690,150271
13,3340,17314,22009,32780,36624,51765,49560,51791,49332,73375,50464,47924,47042,58239,76095,39143,62337,61555,71385,69487
14,8049,30042,48509,76020,101487,122469,152382,122475,151657,142853,139842,137800,137197,159139,162223,143905,167216,165654,181398,180442
15,13797,47723,71207,105228,138922,178293,171081,177901,170594,167250,165266,164723,163784,189552,190733,196731,216052,215183,246166,245729
16,6204,20607,28617,46836,49701,51612,2268,51338,4090,47580,47263,46860,46453,57624,58245,60251,64675,64142,72141,71193
17,10386,43494,68158,113181,149230,136041,35294,135502,45827,133675,133468,133086,132988,156327,157221,158282,174399,174601,201990,201410
18,19119,73684,106852,163375,188111,183046,42678,183199,70355,181310,181424,180787,180856,206402,206201,207156,226316,226552,256261,256475
19,9437,29479,39730,77247,899,47914,13559,48196,23834,47352,46848,47134,47074,58340,58895,59175,62777,63155,70134,69756
