frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,8586,8586,16147,25148,30957,38830,44700,51116,54731,61896,65854,70046,74329,79337,83796,89266,94961,100585,106936,106936
1,561,54116,2334,5522,6466,8236,9527,10857,10993,12165,12126,13456,13495,14877,14850,16736,16708,18104,18369,18369
2,49317,805,52083,51154,48693,44620,40992,35605,32611,29297,28512,28015,27578,27353,27145,27133,26973,26933,26960,26960
3,566,334,4421,10116,15182,22653,27353,27204,27050,26742,26699,26715,26449,26543,26291,26607,26618,26566,26558,26558
4,13791,42018,56616,43159,53202,64070,72365,90389,106546,113761,136989,154813,169242,185671,191600,192063,189214,186587,184766,184766
5,488,539,5515,8081,11832,14733,17761,17747,19689,19555,19833,19616,21652,21612,23517,23749,25605,27778,27777,30198
6,4061,3823,11761,14877,19804,23271,27488,27108,29110,28973,29100,28826,31356,31353,33779,34169,36472,39254,39253,42505
7,3216,3159,10845,13931,18412,22607,27072,26454,28895,26566,29105,29042,31381,31274,33907,34043,36321,39069,39243,42241
8,12028,25024,27884,34370,42352,47906,60381,62966,72281,85307,89706,96284,105539,115155,122429,131729,143166,156967,155593,173363
9,453,6034,5195,11549,17518,23194,27420,29814,32012,34850,37196,37565,40569,40796,43941,43635,46293,46370,49789,46571
10,4089,9384,12015,18535,23889,27884,32792,42162,44725,47644,55418,55050,58188,58319,62253,61659,65973,65429,70957,65765
11,3094,8436,11000,16685,22676,26770,31668,40205,43064,45951,52899,52698,56338,56230,60031,60188,63526,63103,68199,63815
12,16513,17694,28627,34615,39197,54948,57957,66541,76576,80971,92966,100074,107286,123578,130071,135692,143713,140656,153437,163012
13,524,3603,4835,12740,19413,23415,27623,32797,35582,41352,44475,47986,51625,51553,55696,58398,57700,66171,66105,65706
14,3763,9002,11672,17873,21178,24914,32216,35061,40251,46840,50194,57701,61999,65964,71447,74847,78341,83849,88861,88490
15,2842,8156,10960,17407,21191,25239,31866,34675,40421,46671,50276,56988,61246,64587,69984,73025,76986,81110,85477,85839
16,11711,20662,34070,37063,46213,58754,68399,78052,88965,100649,105968,123084,131920,134389,137751,145188,151241,167623,161491,175090
17,813,3516,4520,12322,17273,21017,22940,27311,29672,29635,34784,37773,40852,43989,47114,57394,60154,60709,69685,70009
18,5139,10030,11481,17512,21025,25248,29879,32047,37533,40345,46526,50590,54130,61917,66472,71316,79145,84189,89611,89599
19,4132,9015,10589,17130,20575,24817,29453,31569,37238,40257,46265,50297,53695,60808,65434,69462,76918,81482,86137,86077
20,17168,20696,25299,27619,34790,37040,39004,49410,52605,58377,62328,66474,70724,78712,89316,101213,106183,109827,122933,125902
21,507,3784,4772,15592,21321,27891,32670,38251,41414,47729,51433,55185,62344,66283,71358,74588,78401,83126,88381,94245
22,3599,10138,11503,17622,22989,27441,32196,37784,43923,47013,54613,58431,62356,66961,76669,80851,85910,90661,97129,103635
