frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,116,117,117,117,117,117,118,118,118,118,118,118,118,118,118,118,118,118,118,118
1,53397,59475,60738,64632,69065,74974,86026,104333,113749,122305,135356,148711,163049,164355,184352,188033,189964,191032,193122,194989
2,52403,58154,61063,65418,72951,90262,108543,128271,141057,155721,173939,173939,173939,174766,180169,181732,184513,184668,192972,197769
3,52976,57639,61124,63741,72908,99446,107619,127352,153460,170970,170970,170970,171256,172516,177594,180119,180476,186678,192758,196598
4,52259,59662,61313,62875,65587,66536,73622,81649,89006,97868,108522,161868,163733,165609,169716,171175,171458,178606,184169,190088
5,52792,59933,61267,63116,67470,67492,72750,81728,86226,95398,109907,123231,165739,169055,171971,173905,178790,180546,187849,191405
6,52206,57463,61209,62823,63105,66491,72298,83557,85655,93004,104009,116429,130742,166130,168371,170153,174718,176961,186890,188886
7,52643,58198,60887,61821,64216,67050,72525,81779,86349,94696,163552,118804,129567,167105,171098,172369,177060,178498,186550,193152
8,51521,57016,60776,60687,61987,66388,72335,83899,85511,144026,113263,111742,131075,139344,167127,167707,172758,175880,185113,189991
9,52143,57548,62091,62360,64381,67092,72378,81863,135031,100121,109453,162637,128777,139691,169320,171255,176947,181206,185722,192879
10,52037,57443,61006,62136,63082,66446,70581,79556,87638,92471,102766,118980,132765,161670,163978,165926,169841,173431,182840,186239
11,51839,56968,61349,63538,63835,66863,71501,81255,86164,93449,108914,116007,162194,142502,151747,172388,174471,179592,186261,192555
12,52177,57174,61626,61240,65401,66331,71553,79829,88510,92633,106795,111446,130904,137712,165008,166284,171187,176513,183163,190296
13,51878,57009,61395,62201,63129,66988,71576,82189,85973,163760,109780,117284,132386,139039,155698,176725,177525,183399,188292,192455
14,51710,56756,60827,61662,63336,66292,74917,81217,86103,98690,102827,147156,130614,166672,143910,170248,175513,176310,186504,186828
15,51857,56997,61698,61262,66499,68820,73204,86957,88035,95234,149791,124796,131715,138751,172483,173447,178163,179946,186873,194764
16,51772,57604,61108,61926,63934,66440,72524,80438,131116,92925,112054,118196,131012,136111,151698,167003,172778,174309,184718,187502
17,51870,57082,61652,61303,63880,67367,72459,81331,89215,95138,111913,120976,128952,166154,155187,174905,177182,181867,187224,192563
18,51556,57765,61180,63039,64925,66271,71885,79983,87238,93171,103131,111652,160030,138992,152247,167914,172344,175836,186004,188440
19,52474,57687,62832,61518,66849,69481,76479,81890,86259,96241,104230,162400,129975,141040,170278,173695,175831,180519,189430,194944
20,51404,56625,61325,60357,62568,66382,70527,98295,86520,94086,103589,120686,129110,132947,151621,166222,172338,174260,183762,190548
21,51586,56838,61506,60703,65338,66685,71358,81083,86507,145067,159671,119430,131143,163310,152328,172597,175251,179311,183381,192952
22,51034,56740,60200,61450,63595,66151,74399,78962,90982,96904,107724,118190,127202,137194,149276,162739,169540,174464,180992,188196
23,53033,57464,61744,62101,64735,66984,71468,80354,133266,96697,114617,117224,161802,140241,167726,172715,177008,180668,187119,192725
24,51560,57058,59724,60273,64505,66398,75308,80062,88466,93284,107590,118700,131378,162893,151437,167188,172643,177963,183772,191163
25,53515,57447,60168,63081,62596,67213,73434,83424,88395,96189,109786,119951,130076,139033,156013,176872,179849,184644,188748,194067
26,51575,56996,59523,61486,62828,67200,71942,81322,86932,126229,106925,164916,134340,138177,148555,174329,179516,183112,188536,193130
27,52296,57419,60071,61193,63528,69956,73791,93353,85807,98427,109124,124400,132554,157660,175493,177886,181958,184507,192073,193017
28,51097,57597,59168,60379,63973,66590,72476,82250,85363,94439,104988,121135,131724,136846,154998,171798,176132,178483,186161,189510
29,52000,57583,60156,60934,65084,67552,73365,82282,88581,97106,140720,120607,132622,140804,155836,176488,182310,184068,191404,198749
30,51753,57145,59679,62100,63984,66604,73290,81087,125720,137072,110021,120702,132432,167134,147328,173604,178421,180155,190063,192887
31,53489,59211,63001,65140,64624,72049,75571,81615,91522,106726,111021,122131,138044,144709,153402,171416,186470,186644,193707,197534
32,52111,57624,59990,62574,65810,69665,70960,80213,86409,93760,108604,118416,131213,137509,150884,161801,178712,186104,194308,195777
33,52010,58477,60094,63751,65823,70826,74258,87596,88016,92842,108631,122283,140746,137804,176333,162451,182164,184132,193917,196325
34,52357,58560,61572,62376,63687,68394,73545,81506,85900,92256,109635,123717,134444,139200,153362,158489,176246,178908,188581,190660
35,52600,59050,60210,62496,65188,69053,74149,82176,92823,111522,116271,122371,135302,170215,154490,175068,180456,182165,188951,198210
36,52815,58934,61383,62326,63480,68243,73321,79769,91559,95134,108505,117803,131057,144884,150546,158567,179111,180719,190408,192386
37,52805,58270,60728,63204,66197,68125,74071,117793,88633,140779,168355,120163,147563,139277,158488,178236,182123,184823,195428,197013
38,52623,59235,61523,62539,64969,66933,73354,82603,117376,98148,116908,165998,134946,139108,150311,159582,180197,181965,191355,194407
39,52776,57835,60278,63003,65708,69366,73371,81727,89607,97966,111998,125246,131656,139377,149751,176971,181764,184534,192423,195665
40,52404,58380,61021,62359,62848,69711,73711,79140,85836,93773,109836,120205,133183,166423,169001,157898,176091,178421,187990,191688
41,52088,58473,61041,62058,63394,66912,73414,82596,87785,97359,110018,118355,135240,142115,153764,165358,179023,185810,190026,194391
42,52093,58653,61128,61747,64753,66138,72549,81268,86692,94963,106782,122317,133333,138892,153285,169688,174715,179494,187252,189857
43,51808,58130,60850,62021,64097,67426,73105,81331,134782,146782,113939,123286,133732,141594,151594,166541,178802,182778,188056,194922
44,52536,58500,61091,62407,63139,65671,72986,81400,89145,99582,104424,120021,130847,137276,166836,161310,173382,175160,182929,192265
45,52620,58518,61240,62264,64636,66072,72968,81452,86826,96941,108703,122738,163298,165938,153667,173988,175133,180356,186516,194139
46,51529,57811,60839,61010,65987,65018,71399,79598,85912,93533,107438,121490,132078,140259,152413,159832,170237,177749,183095,192723
47,52958,59011,62184,63029,62655,66045,72573,80758,86404,94372,114183,124135,131776,136618,151859,171373,175920,179766,188515,195085
48,52583,57597,61288,62585,62614,64166,72833,80331,88179,94585,110932,120692,130749,142546,162309,159304,168453,175714,185098,189606
49,52207,58884,61382,62208,62208,66223,73745,80355,91894,157715,115617,124904,128782,164514,160722,172182,177235,179189,188000,196372
50,51387,58532,61631,60153,62106,65332,70374,80008,88254,97311,108041,121778,130252,139219,152136,169126,172110,177434,182531,192742
51,51967,57899,61208,60518,64198,66976,71968,80596,121696,98452,134201,122782,131304,142439,153354,165142,175516,179530,188857,195457
52,51544,58712,59764,60198,62737,66844,70046,101815,90063,95487,116114,127657,157211,139385,151525,157993,170165,175299,182856,191910
