frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,137,137,137,138,138,138,138,138,138,138,138,138,138,139,139,140,139,139,139,140
1,1942,1942,1942,1940,1943,1940,1940,1941,1941,1941,1941,1942,1942,1943,1944,1944,1945,1945,1944,1944
2,1941,1942,1945,1945,1947,1947,1947,1948,1949,1949,1950,1950,1951,1952,1952,1954,1954,1954,1954,1954
3,1941,1943,1945,1945,1947,1947,1947,1948,1949,1949,1950,1950,1951,1952,1952,1954,1954,1954,1954,1954
4,1941,1943,1945,1945,1947,1947,1947,1948,1949,1949,1950,1950,1951,1952,1952,1954,1954,1954,1954,1954
5,1941,1943,1945,1945,1947,1947,1947,1948,1949,1949,1950,1950,1951,1952,1952,1954,1954,1954,1954,1954
6,1941,1943,1945,1945,1947,1947,1947,1948,1949,1949,1950,1950,1951,1952,1952,1954,1954,1954,1954,1954
7,1941,1943,1945,1945,1947,1947,1947,1948,1949,1949,1950,1950,1951,1952,1952,1954,1954,1954,1954,1954
8,1941,1943,1945,1945,1947,1947,1947,1948,1949,1949,1950,1950,1951,1952,1952,1954,1954,1954,1954,1954
9,1941,1943,1945,1945,1947,1947,1947,1948,1949,1949,1950,1950,1951,1952,1952,1954,1954,1954,1954,1954
10,1941,1943,1945,1945,1947,1947,1947,1948,1949,1949,1950,1950,1951,1952,1952,1954,1954,1954,1954,1954
11,1941,1943,1945,1945,1947,1947,1947,1948,1949,1949,1950,1950,1951,1952,1952,1954,1954,1954,1954,1954
12,1941,1943,1945,1945,1947,1947,1947,1948,1949,1949,1950,1950,1951,1952,1952,1954,1954,1954,1954,1954
13,1941,1943,1945,1945,1947,1947,1947,1948,1949,1949,1950,1950,1951,1952,1952,1954,1954,1954,1954,1954
14,1941,1943,1945,1945,1947,1947,1947,1948,1949,1949,1950,1950,1951,1952,1952,1954,1954,1954,1954,1954
15,1941,1943,1945,1945,1947,1947,1947,1948,1949,1949,1950,1950,1951,1952,1952,1954,1954,1954,1954,1954
16,2573,2857,3230,3675,3895,4063,4232,4369,4584,4584,4942,4942,5007,5326,5326,5458,5458,5629,5629,5805
17,4215,5387,6581,7682,8625,9063,9599,10223,10735,10735,11912,11955,12423,13092,13143,13732,13745,14262,14248,14779
18,4228,5326,6585,7676,8595,9063,9582,10250,10776,10776,11947,11961,12347,13082,13088,13690,13707,14267,14265,14757
19,4233,5348,6597,7664,8570,9093,9557,10269,10741,10741,11950,11974,12351,13035,13052,13704,13726,14197,14188,14796
20,4227,5310,6570,7657,8572,9034,9563,10208,10695,10695,11931,11990,12349,13056,13054,13664,13632,14196,14196,14719
21,4204,5338,6570,7634,8561,9034,9541,10246,10705,10705,11915,11915,12325,13003,12991,13643,13632,14168,14168,14711
22,4186,5338,6549,7656,8565,9042,9584,10249,10687,10687,11873,11914,12272,12966,12985,13635,13640,14160,14160,14653
23,4196,5314,6570,7630,8551,9007,9593,10232,10638,10638,11875,11919,12264,12945,13004,13635,13635,14144,14144,14656
24,4189,5309,6554,7631,8561,9025,9609,10226,10636,10636,11875,11912,12289,12945,12985,13634,13592,14122,14122,14644
25,4189,5318,6556,7639,8538,9002,9568,10191,10671,10671,11865,11899,12304,12933,12979,13655,13600,14120,14120,14646
26,4202,5308,6561,7641,8539,9006,9581,10192,10639,10639,11863,11898,12284,12921,12986,13635,13586,14098,14096,14643
27,4208,5316,6563,7653,8537,9012,9581,10208,10660,10660,11860,11897,12274,12925,12990,13648,13608,14132,14132,14668
28,4189,5318,6550,7660,8511,9003,9595,10168,10699,10699,11874,11898,12327,12884,12944,13663,13656,14088,14088,14651
29,4191,5333,6560,7641,8520,9027,9580,10201,10708,10708,11854,11880,12301,12916,12950,13692,13684,14108,14108,14643
30,4178,5315,6566,7637,8522,9024,9580,10203,10701,10701,11853,11888,12332,12914,12960,13701,13685,14120,14120,14657
31,4183,5318,6553,7645,8527,9018,9597,10207,10689,10689,11863,11894,12353,12910,12956,13686,13676,14139,14139,14646
32,4178,5315,6562,7652,8541,9028,9567,10207,10694,10694,11867,11893,12344,12909,12959,13686,13651,14118,14118,14642
33,4191,5319,6557,7650,8534,9019,9574,10223,10706,10706,11858,11889,12321,12907,12958,13703,13693,14128,14128,14663
34,4178,5310,6567,7659,8533,9037,9566,10225,10708,10708,11859,11880,12337,12899,12946,13704,13704,14121,14121,14654
35,4178,5307,6573,7669,8538,9033,9578,10216,10704,10704,11858,11876,12341,12899,12949,13706,13706,14122,14122,14648
36,4178,5310,6572,7660,8533,9039,9571,10216,10709,10709,11859,11877,12338,12903,12950,13703,13703,14124,14124,14657
37,4178,5310,6556,7654,8528,9037,9571,10226,10710,10710,11846,11874,12332,12904,12954,13695,13695,14130,14130,14655
38,4178,5315,6562,7657,8534,9040,9566,10208,10704,10704,11852,11881,12333,12901,12949,13708,13708,14128,14128,14653
39,4178,5314,6561,7664,8539,9027,9576,10214,10708,10708,11850,11878,12333,12895,12945,13711,13711,14132,14132,14650
40,4178,5315,6562,7657,8534,9040,9566,10208,10704,10704,11852,11881,12333,12901,12949,13708,13708,14128,14128,14653
41,4178,5315,6556,7654,8533,9036,9570,10226,10705,10705,11852,11880,12326,12903,12954,13695,13695,14124,14124,14643
42,4178,5315,6566,7657,8537,9038,9565,10212,10705,10705,11845,11876,12331,12911,12962,13719,13719,14117,14117,14635
43,4178,5314,6561,7664,8539,9036,9576,10216,10715,10715,11860,11899,12330,12903,12956,13724,13724,14132,14132,14635
44,4178,5318,6573,7648,8537,9038,9563,10215,10728,10728,11844,11874,12339,12899,12950,13717,13717,14119,14119,14635
45,4178,5311,6566,7648,8523,9025,9564,10216,10702,10702,11863,11892,12343,12867,12935,13707,13707,14154,14154,14632
46,4178,5311,6572,7653,8523,9031,9566,10212,10694,10694,11835,11870,12337,12860,12951,13715,13715,14142,14142,14635
47,4178,5311,6572,7655,8526,9018,9567,10215,10698,10698,11839,11874,12343,12854,12949,13719,13719,14142,14142,14638
48,4178,5311,6572,7653,8523,9031,9566,10212,10694,10694,11835,11870,12337,12860,12951,13715,13715,14142,14142,14635
49,4178,5311,6573,7648,8523,9025,9565,10216,10690,10690,11841,11872,12338,12858,12951,13719,13719,14146,14146,14637
50,4178,5311,6572,7653,8523,9031,9566,10212,10694,10694,11835,11870,12336,12860,12951,13715,13715,14142,14142,14635
51,4178,5311,6572,7655,8526,9026,9567,10215,10698,10698,11839,11874,12343,12854,12949,13719,13719,14142,14142,14637
52,4178,5311,6572,7653,8523,9031,9566,10212,10694,10694,11835,11870,12336,12860,12951,13715,13715,14142,14142,14635
53,4178,5311,6573,7648,8523,9025,9567,10216,10690,10690,11841,11872,12338,12858,12951,13719,13719,14146,14146,14637
54,4178,5313,6570,7644,8536,9030,9566,10235,10702,10702,11821,11865,12323,12870,12963,13726,13726,14130,14130,14628
55,4170,5313,6556,7658,8520,9019,9567,10224,10706,10706,11826,11873,12338,12860,12957,13692,13716,14135,14135,14639
56,4170,5313,6560,7656,8534,9032,9577,10225,10688,10688,11816,11850,12325,12863,12955,13694,13719,14136,14136,14629
57,4170,5313,6571,7649,8528,9027,9567,10207,10681,10681,11829,11862,12339,12859,12952,13707,13732,14141,14141,14616
58,4170,5313,6571,7648,8530,9036,9567,10209,10690,10690,11826,11868,12339,12866,12959,13704,13730,14140,14140,14614
59,4170,5313,6571,7653,8533,9029,9569,10211,10691,10691,11832,11873,12344,12858,12955,13713,13734,14147,14147,14617
60,4170,5313,6571,7648,8530,9036,9567,10209,10690,10690,11826,11868,12339,12866,12959,13704,13730,14140,14140,14614
61,4170,5315,6570,7654,8535,9022,9567,10211,10681,10681,11831,11865,12336,12858,12956,13705,13738,14143,14143,14616
62,4169,5314,6587,7612,8569,9058,9588,10205,10718,10718,11861,11897,12319,12869,12963,13707,13692,14142,14142,14616
63,4169,5318,6576,7656,8586,9032,9598,10198,10676,10676,11855,11886,12329,12856,12975,13696,13680,14159,14159,14630
64,4174,5310,6565,7610,8549,9023,9570,10187,10670,10670,11841,11892,12312,12871,12985,13695,13653,14191,14191,14628
65,4173,5305,6584,7631,8537,9015,9570,10217,10676,10676,11825,11861,12333,12866,12952,13719,13675,14179,14179,14669
66,4170,5319,6581,7629,8525,9015,9569,10222,10698,10698,11825,11853,12311,12915,12943,13689,13651,14153,14153,14638
67,4170,5320,6586,7632,8526,9017,9570,10225,10695,10695,11816,11854,12326,12916,12917,13667,13652,14163,14163,14637
68,4170,5319,6580,7629,8524,9016,9569,10230,10693,10693,11813,11854,12326,12923,12925,13668,13646,14195,14161,14643
69,4164,5311,6576,7633,8520,9026,9576,10223,10690,10690,11835,11868,12313,12872,12943,13675,13640,14165,14165,14655
70,4162,5326,6576,7633,8514,9029,9590,10217,10685,10685,11816,11864,12322,12843,12947,13677,13647,14202,14141,14647
71,4162,5327,6574,7621,8504,9035,9580,10225,10693,10693,11807,11833,12320,12836,12939,13673,13649,14215,14159,14629
72,4159,5325,6574,7630,8507,9026,9589,10218,10679,10679,11821,11843,12310,12826,12930,13647,13618,14209,14148,14627
73,4159,5317,6579,7619,8496,9028,9581,10227,10680,10680,11819,11856,12286,12857,12924,13660,13625,14167,14167,14644
74,4159,5325,6579,7628,8507,9032,9593,10209,10675,10675,11809,11835,12310,12827,12930,13651,13622,14171,14171,14626
75,4159,5326,6582,7620,8506,9037,9576,10222,10685,10685,11801,11829,12312,12820,12921,13653,13632,14168,14168,14633
76,4159,5325,6579,7617,8503,9037,9577,10216,10691,10691,11809,11846,12314,12824,12924,13650,13626,14168,14168,14624
77,4159,5321,6579,7619,8501,9034,9576,10218,10681,10681,11805,11832,12308,12836,12940,13660,13641,14172,14172,14631
78,4159,5324,6577,7638,8512,9042,9589,10213,10712,10712,11843,11876,12315,12852,12953,13662,13652,14214,14179,14625
79,4159,5323,6572,7641,8514,9035,9580,10222,10713,10713,11833,11866,12315,12867,12973,13676,13671,14221,14187,14617
80,4159,5322,6570,7638,8510,9037,9581,10219,10711,10711,11840,11873,12313,12873,12976,13675,13664,14222,14187,14613
81,4158,5315,6572,7677,8522,9024,9562,10236,10707,10707,11883,11906,12304,12884,12910,13641,13673,14194,14193,14656
82,4163,5339,6578,7635,8510,9015,9590,10228,10719,10719,11837,11871,12302,12858,12961,13654,13639,14150,14150,14617
83,4163,5340,6581,7635,8513,9019,9581,10227,10724,10724,11823,11863,12305,12838,12942,13652,13640,14149,14149,14625
84,4163,5339,6578,7634,8510,9015,9571,10223,10716,10716,11834,11882,12303,12846,12947,13658,13640,14204,14166,14638
85,4178,5332,6577,7635,8510,9001,9581,10232,10690,10690,11838,11864,12294,12858,12960,13654,13644,14147,14147,14652
86,4163,5339,6567,7634,8510,9012,9571,10226,10713,10713,11834,11865,12299,12845,12948,13667,13650,14209,14149,14640
87,4163,5340,6569,7635,8513,9012,9570,10229,10717,10717,11827,11858,12299,12840,12944,13670,13657,14209,14149,14644
88,4163,5339,6567,7634,8510,9012,9571,10226,10713,10713,11834,11865,12299,12845,12948,13667,13650,14209,14149,14640
89,4163,5332,6577,7635,8510,9005,9579,10222,10709,10709,11828,11855,12296,12845,12947,13649,13640,14153,14153,14635
90,4163,5339,6577,7636,8510,9011,9583,10220,10723,10723,11843,11871,12301,12848,12950,13660,13643,14206,14167,14625
