frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,14030,36287,51256,66080,79554,95335,107268,119937,134355,143140,158545,166250,187080,201688,213683,222303,242191,261362,280507,306484
1,596,2648,5823,10986,15444,17020,18665,20662,22288,24665,24783,26575,26893,28554,28956,29011,31556,31545,34081,33715
2,5564,7294,12692,18562,24088,25999,28006,30518,32457,35661,35667,37802,38084,40788,41169,41251,44431,44423,47508,47139
3,3418,6165,11771,17746,23416,25462,27581,30035,32107,23442,23217,23208,23313,25063,25137,25321,25401,25336,27456,27251
4,26154,34200,48794,48616,55497,64224,75578,92573,114969,138205,172571,170739,169146,167624,167401,169239,168283,166978,174253,175636
5,3417,9027,17280,20706,24618,26905,29116,34099,36979,37301,39881,39756,21364,21313,21420,21408,23419,23323,23301,23207
6,8959,12418,20136,26190,33606,38907,32595,37973,40757,44328,47453,50869,30153,30021,30122,30289,32564,32377,32393,32385
7,6060,11301,19075,25564,32855,37989,30141,32246,37847,38085,41050,43958,30250,30112,30317,30316,32805,32604,32505,32492
8,14801,24083,35102,45371,52261,64801,74147,86132,97005,106820,117696,125239,132839,132194,132148,132649,131153,131919,131277,131262
9,3888,11488,17929,25890,33405,38435,21496,25782,30332,32918,35801,38391,33434,33332,33356,33397,36196,35953,35996,35792
10,6765,13619,20176,25909,33750,38563,32171,37991,44147,47582,51166,54961,47802,47533,47374,47536,51263,50978,50970,50957
11,6304,13290,20789,26959,34266,39246,33665,39612,45177,48846,52715,56297,49024,48977,48924,49194,52821,52478,52802,52609
12,16549,23924,33384,45135,56742,69402,86608,91819,99928,107668,116639,131608,150740,161271,176058,175147,173607,172243,170892,171682
13,4490,11193,17795,23465,30586,38552,27746,30193,38071,41859,44871,48020,48235,51985,51993,52027,55536,55533,55475,55193
14,8591,13529,20730,26752,31345,39213,41865,45088,56375,60482,64372,68796,68613,74129,74001,73835,78258,78148,78176,77697
15,5692,12536,19858,26158,30906,38694,41708,45231,55548,58659,63125,67113,67147,72034,72543,72110,76068,76227,76203,76268
16,15992,23761,37352,53248,66082,85747,94421,112293,121931,131472,150332,157165,168385,178863,189493,201016,221269,237534,236418,234495
17,5525,12445,18940,24785,29857,38170,32468,38501,47877,51527,55638,63229,67456,72048,71875,77246,81447,86508,86212,86272
18,5532,11964,18265,23794,30840,36637,45762,49778,57664,66081,70597,76137,86542,91907,98114,104220,112092,119333,120405,119982
19,4362,10691,17498,23139,30589,36254,45662,49149,56813,63920,68808,73563,82391,87160,92122,98099,104609,109670,110758,110130
20,21401,31780,26689,27512,35122,56821,47699,79787,67935,77637,83540,93439,101912,109043,117268,125867,139740,147913,156434,168021
21,4624,11133,17305,25616,32990,38830,30692,36332,45773,52920,56537,63889,73053,77424,81695,85925,91775,97943,104821,105111
22,6309,11639,19382,25507,32627,38352,44860,51999,59132,68275,73338,82440,87319,93041,99277,105661,115929,121108,126641,133888
23,5933,11540,19775,26879,34521,40048,46848,54165,61914,70224,74933,83259,87959,93250,98883,104501,113946,118197,123087,129688
24,10690,15708,25775,38807,45814,57746,68824,78760,87085,104745,123920,133254,149564,162529,172567,193718,203967,218608,248665,264877
25,5014,12916,19834,26291,33748,39984,33992,39965,46397,57516,60875,69262,78092,83151,87887,98504,105630,111492,115786,120904
26,6497,13345,19811,25862,33109,39135,49023,52634,60263,69661,75087,79153,89243,95023,101342,108386,114613,124153,128861,135788
27,5267,12052,18613,25520,33289,39110,48390,52289,59727,68319,72992,77081,86211,91372,97187,103062,107979,115817,119741,124719
28,10946,20161,28083,38249,44421,52861,64970,78174,86477,93988,109092,117779,121682,137017,148294,157106,174245,185581,195173,210418
29,5969,12878,19757,26235,34483,40287,37434,43550,50573,58188,65805,70954,79672,89175,94208,100068,113026,117798,121968,127285
30,6296,12766,19525,25390,32959,38745,48408,52436,59790,68928,74167,83519,88612,94612,99829,113059,117688,122699,134344,140822
31,5019,11957,18511,25199,32629,38545,47809,51732,58821,67226,72309,80307,85376,89871,95434,106073,110218,114385,123386,129145
32,12455,20632,28641,39089,45401,62688,66666,86805,89211,96283,108521,115532,127244,132542,141189,159360,168667,178446,202044,214017
