frame_index,100Mbps
276,82919.00548029252
277,74304.00011174213
278,75706.99742075625
279,73997.00150035125
280,74701.99312563
281,70333.99692867625
282,74648.00343277749
283,71292.001184568
284,82034.0007066475
285,77188.004128125
286,70713.00159101251
287,72832.003215025
288,79788.99821830001
289,72117.0007775775
290,78356.99815129874
291,78369.99657591
292,72858.00374143501
293,65852.99929767499
294,75484.00196475374
295,84152.999800397
296,80312.99727255
297,75997.0061696075
298,81503.002427655
299,77423.99822290875
300,79333.000634375
301,76942.99989692624
302,89346.00717396749
303,77713.997625
304,64016.99844058837
305,81267.0032109375
306,88300.99150037502
307,92654.99974999999
308,85097.00265222363
309,102462.9966512
310,90100.99853932501
311,103081.99979977874
312,110207.0010469975
313,100093.004009856
314,108306.0017544375
315,110548.99910513376
316,103903.001308245
317,99384.0015412
318,85042.99911629701
319,103011.999659946
320,106966.01061272851
321,100494.99465780001
322,106323.0022801
323,101321.006709725
324,109266.99789843752
325,109256.99842613137
326,95613.00413105
327,97121.004887805
328,101480.0009426125
329,82786.99349714501
330,104542.00019397751
331,98100.99805449
332,102245.00390624501
333,100816.00729095002
334,93740.00521779501
335,105511.00514313125
336,100537.00718555
337,85898.99068891299
338,98308.99426250001
339,98955.99975365
340,105712.997900865
341,95346.00562868125
342,83557.9998233575
343,104540.01070897799
344,93307.995631785
345,100712.99879647125
346,93920.99734011751
347,95375.99681571
348,71706.0026349525
349,98611.00445745
350,73840.00279140876
351,107834.00444284038
352,88608.99684990237
353,90098.005833735
354,103633.00405009
355,103665.99758191
356,80736.99852587875
357,98490.00168784
358,93978.00546461249
359,78996.00523875149
360,96604.99526743998
361,79379.00383186
362,105684.99388430749
363,94795.99733571113
364,92617.00139088875
365,87655.99528798001
366,92396.99558113137
367,95066.00233720802
368,95571.99903105774
369,99416.99431243
370,101533.00455866
371,82794.0012827505
372,92531.99871906
373,106995.00811736501
374,102585.99834385
375,94731.99697837999
376,97866.99927438749
377,99141.00077958126
378,95670.00407960424
379,98393.9939295025
380,107071.00536215625
381,103869.00553057
382,94285.000276875
383,101668.00328125001
384,112666.001797787
385,93264.00083203125
386,104997.0043971
387,112718.9958970725
388,107667.99793512638
389,118042.99388846426
390,102330.99354169251
391,102074.00743258274
392,120930.00998070826
393,104419.99837779999
394,92801.98944658725
395,116286.00174191
396,109562.00435449951
397,98496.0046988
398,102417.99554537999
399,103531.00353758999
400,107632.000088811
401,104016.00499835999
402,110631.996578675
403,95404.995180905
404,110612.99864252374
405,98448.99567836101
406,104709.00961198124
407,116232.99481405626
408,104578.99308428001
409,99498.99178110999
410,105768.001489792
411,111428.00090136
412,100301.00029054873
413,112751.99552087212
414,100117.00028532751
415,113544.99904356
416,94280.997237
417,106520.0058251875
418,116401.99721816002
419,101553.99857193502
420,95349.99457564752
421,104056.00105824
422,104965.00686398998
423,102220.00230148
424,107392.99915132999
425,116702.99801409125
426,103407.00022678002
427,98941.99926674699
428,103651.00199036374
429,98147.99802346498
430,97243.99964910073
431,105201.00223508001
432,99706.00440987825
433,96845.00234484
434,99403.00135569225
435,102353.00530796249
436,101007.995952574
437,105134.00096682501
438,72963.00301365
439,90582.991772325
440,108348.9980301875
441,110539.00481756999
442,100849.9995891675
443,93009.00448224
444,96050.00883456002
445,90409.002355767
446,101072.00254292
447,102935.00091044001
448,101682.995501945
449,90147.99788297
450,97511.00335612736
451,90652.99744678126
452,96544.00727698127
453,95334.99930486
454,100452.0006593
455,85630.00282196251
456,93858.003984565
457,100360.00414895125
458,96129.99903528001
459,95546.00161407
460,94534.00948444201
461,85740.0039883625
462,112506.00905031974
463,105423.9995151875
464,96533.99740023002
465,84856.00384971
466,103829.00417665837
467,108952.00382536251
468,88764.00098379751
469,119274.0028534725
470,111100.00238746499
471,109405.00169485249
472,114396.00384609474
473,140195.00275966252
474,134639.0008551
475,140782.9973507375
476,136298.99887735498
477,112213.007492795
478,125986.99284658
479,148789.99538018001
480,143962.99954330624
481,140172.99717135
482,136725.99823125
483,138622.00408456524
484,138432.0099465
485,137833.00223502752
486,141327.99067275
487,137347.9907810925
488,138975.9960105
489,134970.0004734525
490,136322.0010247025
491,132989.00332392502
492,142799.9999134126
493,138019.004372455
494,140822.99325367
495,142489.991778975
496,141688.00026144224
497,140056.00284072376
498,140085.99385358623
499,140079.99789047
500,139409.00196
501,140224.00853672752
502,137937.99644352
503,137697.99973631
504,140446.99303923
505,140093.99959153877
506,139918.99864993375
507,139262.9943989275
508,137628.00312684503
509,135574.0003601225
510,138082.9979239275
511,138708.01019571902
512,142400.98932261
513,139929.00302535002
514,137511.0010267425
515,138505.00266902
516,139037.00327925
517,137659.0003204625
518,139327.99601958875
519,138183.00072633
520,139369.99662198
521,137642.99441031736
522,138019.99482889875
523,136920.99883257537
524,141105.01072029
525,139042.99898585826
526,136370.00688105874
527,141700.99637547
528,140336.99663687136
529,141216.99278926387
530,142014.99289857724
531,140446.01165311312
532,142134.99509405624
533,140964.99126588
534,140842.99861992002
535,139370.99270371874
536,139229.000334732
537,139605.99820104375
538,139085.99839212
539,141647.9977012425
540,138387.004725
541,139771.99446558752
542,140104.994470695
543,136919.991865394
544,139912.99547656727
545,140128.00155001375
546,138989.00042415
547,139431.996929211
548,140604.0000811875
549,136398.984972273
550,139839.00496035
551,138041.9992444625
552,133907.0028583395
553,141442.99798289125
554,143013.0043136925
555,126816.00470223
556,142790.0018248125
557,138467.994915299
558,135677.0073296025
559,140437.9988439675
560,142633.99276676
561,141421.00309939875
562,137994.00392572
563,126852.00674999999
564,142804.00098155625
565,141127.00692808002
566,139369.01137762502
567,137960.00408398
568,138975.00521023624
569,135518.0101931
570,139752.00022554
571,129655.99144928751
572,141473.00293145626
573,141434.00297286327
574,134400.00634668375
575,142290.0019419725
576,142559.99187072236
577,138369.004648715
578,142752.99566467
579,134710.004854236
580,142632.99488112002
581,139152.01079439
582,129350.00262954
583,141860.999017152
584,135309.0013288875
585,142512.00476044626
586,120554.9995815025
587,142090.006998725
588,121974.0049876725
589,142497.9963238425
590,142690.9971647325
591,138558.99647308252
592,136865.99055953586
593,127103.00306962301
594,142832.00517477127
595,133972.00308054
596,143048.00961122324
597,139373.00074382775
598,136770.00721379998
599,142786.99856336
600,120471.00661517502
601,142417.997289645
602,141557.9979378875
603,137922.99667929
604,138130.0127564875
605,138415.99556387626
606,139358.0025027025
607,140122.99980804
608,131148.00021535502
609,140637.00253472402
610,143272.001733515
611,136890.0002593735
612,116487.9990418825
613,142740.00087477325
614,124200.99293773275
615,142126.00695747999
616,140544.99593422
617,137609.99705768249
618,137745.99438387
619,129687.0084699525
620,143405.00083916774
621,138139.99867584
622,136503.00455832
623,141020.9946773375
624,129228.99979559374
625,125227.00825762338
626,140384.00139028
627,141441.001780985
628,142771.005204165
629,142408.002960472
630,124619.00565948001
631,142107.99630391877
632,140004.99949111376
633,136902.00402315176
634,128909.0024486075
635,141084.00203360373
636,141277.99988335502
637,138107.01231486248
638,143263.00676566726
639,143391.008276331
640,141334.00032417325
641,135174.00357832998
642,140385.0023102275
643,140109.0026093975
644,137980.0028529655
645,137536.9978066875
646,138285.0069995
647,139246.9916411075
648,140434.00483700001
649,137631.002439182
650,140501.00174300402
651,138815.99965960925
652,139161.008854445
653,112565.996042795
654,142105.98910253
655,142414.00776162
656,135639.995925915
657,137585.99331731797
658,141141.0024313
659,143461.99957848
660,138441.999523685
661,139265.00788136187
662,139361.00048834377
663,141291.999391935
664,137978.997450225
665,138502.99815625
666,130582.01170432499
667,138431.990948845
668,138769.0063299
669,136668.00154853502
670,143315.00929283974
671,140654.0088876175
672,134704.0005054175
673,140672.007018795
674,142598.0008076775
675,142719.0069427375
676,139633.00135118587
677,134809.0044675245
678,138106.00590838876
679,138232.00262709378
680,139945.0044582975
681,138470.99688625502
682,136314.0077819975
683,134325.0107328825
684,139404.99795259125
685,134161.99137428
686,142623.01341935247
687,143492.00435553986
688,140147.992917075
689,135074.99947638
690,139581.9889615025
691,139224.99854287127
692,130362.9980169375
693,142588.993021325
694,123304.00713725251
695,142007.0058827
696,139952.99968194752
697,137006.99793996874
698,142500.00596924475
699,137202.99659337
700,137194.99961379752
701,141993.99676347375
702,140664.99818323788
703,142514.00086737
704,139064.0063449725
705,142953.99320925798
706,138489.99860411
707,127784.0027784875
708,142953.00796980874
709,138294.00570178125
710,131494.997677875
711,133652.999921184
712,142663.004873225
713,136154.99927481875
714,131530.00732019998
715,142632.99562349252
716,140524.00070269924
717,141012.00417598776
718,138407.99764119
719,136052.98820345226
720,136189.00488720002
721,142086.00053183627
722,139592.99217871748
723,138691.00283836538
724,134029.99370474002
725,131188.98858036575
726,142897.99916665
727,138519.98771785625
728,124863.0019170625
729,140722.00945778002
730,132714.00897155
731,142357.00863492
732,131098.00345083
733,140449.0014834125
734,133985.0059136725
735,142060.99984879998
736,136370.99980492998
737,135460.006557687
738,140663.003633397
739,142112.98965196
740,122709.00027126
741,142769.00329090713
742,130981.0033977075
743,138571.0038457025
744,142893.9978348075
745,115317.996373125
746,142457.99702898748
747,133211.003419006
748,141535.99746715373
749,143279.991239424
750,130668.992870535
751,141901.00228684
752,138195.00554625998
753,139402.999281825
754,138371.99817896387
755,127748.989340209
756,142449.99758775622
757,134388.007173625
758,131724.010581162
759,135245.00623058775
760,142871.9990630925
761,133411.9915828
762,139105.00974635777
763,115978.993359354
764,143483.99882619886
765,142107.98753830738
766,142358.00253093374
767,140208.9964053625
768,133673.0023091175
769,141628.9976814991
770,136907.99937584
771,137585.99850790002
772,141075.00556808224
773,132332.9971649875
774,142732.00317440002
775,137053.9960971795
776,140604.99970485375
777,142680.996413183
778,138606.99764703
779,132277.0036740075
780,142571.0016172225
781,142428.00741840998
782,140133.00422675
783,137064.98399874748
784,138938.99912449374
785,139189.00408532
786,135009.00814255
787,141613.00337996
788,140153.9945588125
789,138888.99568365252
790,134368.00396101002
791,138238.998949475
792,142628.00245442626
793,138719.000204235
794,140383.0060327625
795,135606.00283444498
796,138195.99794856
797,140823.00318343122
798,138122.005591155
799,140690.00503359427
800,137650.00517446248
801,138639.99607041499
802,139736.99586330002
803,137275.9918979375
804,143349.00706057498
805,142445.003074568
806,136820.9949940325
807,142125.99636688503
808,137369.0046815025
809,139624.002746445
810,138635.00056807502
811,140646.00217243552
812,134689.9952696375
813,143028.010531315
814,140669.99238417126
815,136898.0002567125
816,142671.008362675
817,142186.00509489037
818,143082.00652301748
819,139325.9980328765
820,138964.99285710062
821,139706.9978798625
822,142789.00651869748
823,138490.00256923502
824,140144.99569786253
825,139397.99268105
826,133211.0002939625
827,138312.00185002873
828,141006.99112896112
829,138641.99241552
830,141270.00001608863
831,139141.0031613
832,137649.99490714
833,138704.99582351
834,136823.0092834575
835,142487.9935816925
836,138226.9948101825
837,137648.002324755
838,137473.9913898575
839,140874.002014427
840,142279.9997388825
841,135730.00100167125
842,137103.0013013625
843,139480.9942543
844,142260.0067892614
845,140352.00778060002
846,138054.99483734
847,139512.00308571875
848,139430.0048757
849,141646.9990871925
850,138119.0063842425
851,136267.98786351
852,141857.00691440774
853,141038.00262838
854,140967.999732
855,141500.99844280002
856,126659.00560822127
857,142097.99500703125
858,140654.00402792
859,140684.009679375
860,139663.99792244
861,141083.99960856375
862,137317.9955956725
863,133563.99564939248
864,139543.995957215
865,141209.00473715249
866,143074.002519445
867,140835.00437369
868,141495.00633846375
869,136456.98772560226
870,138323.99923186874
871,140020.99724765625
872,137954.999985
873,138286.00079435876
874,137437.0015248
875,142269.990215505
876,142232.001875895
877,142278.00757982497
878,129997.9969835125
879,141120.99098211876
880,139884.00181640626
881,139300.00419325
882,136803.00552563998
883,130541.99673125251
884,141607.99286732587
885,140879.99434035
886,142569.00156443802
887,137733.991203325
888,137973.00589514998
889,133869.00114162025
890,139529.99318124002
891,140884.99305121248
892,135409.0024417489
893,133808.00092092002
894,137836.991380158
895,140071.99294818475
896,138497.01222902
897,141486.99624326912
898,142136.009140276
899,137747.00019866502
900,133439.00112477
901,142783.00845644
902,140993.996911185
903,142507.99199070001
904,128539.99979613
905,142049.9941746125
906,133433.99609375
907,132881.0030593
908,142640.002440155
909,139450.00487179126
910,138339.011766975
911,127154.9948305375
912,139711.99463703998
913,143101.99967771626
914,130967.99263509
915,140546.9910493425
916,141012.0011771625
917,137194.00373681626
918,136495.99602581
919,134105.004352404
920,138133.9947203125
921,142655.9969164
922,127148.99730270563
923,142769.0033918949
924,136285.00406314
925,131449.0031990975
926,128685.00145662
927,142534.00931633127
928,136671.00132067248
929,142804.99734375
930,134330.00019195
931,134228.9949551075
932,142399.992606032
933,135023.00282475998
934,142769.00755575375
935,138553.0004572875
936,133411.99845362498
937,141187.0031061675
938,141597.0023084025
939,128564.99797157501
940,142734.9935679065
941,142047.0044911225
942,126392.005917225
943,142788.0021036
944,140067.99302698197
945,134234.00393284124
946,142693.00172519372
947,134793.9995686425
948,136653.00130161125
949,141475.0012405525
950,142249.98853698626
951,136320.99246507973
952,132376.00544693248
953,133118.001182025
954,142798.0035685725
955,141803.00471000126
956,132110.0064955125
957,141834.9931074484
958,140735.00790882748
959,142559.004007125
960,142213.00082449501
961,131546.99886795625
962,140219.00045259998
963,143085.0040267625
964,134988.00357662
965,131453.99354158874
966,142399.00036557
967,134584.99831249137
968,140889.00419650122
969,139114.00934679824
970,140579.99825667025
971,135493.0000657425
972,137234.9968990875
973,133760.99668572826
974,140884.0009028595
975,142417.0026076875
976,136324.99776623648
977,137903.006061
978,134153.00122415627
979,137660.994263895
980,139084.99886286375
981,142926.99839894124
982,137680.9990188795
983,140015.0012690275
984,139766.99052001
985,131932.992361275
986,140733.99463202248
987,138960.00562291252
988,129000.99712892
989,142550.99211973502
990,135742.00537838248
991,140032.00703416436
992,135768.0014739375
993,128863.99765725125
994,142635.00412635002
995,140176.997056625
996,132779.99972463748
997,139102.000268915
998,142868.00322432
999,138482.00417996
1000,136319.9997328125
1001,136732.0055093125
1002,133698.00302970473
1003,141420.00840285324
1004,134203.0061811425
1005,142601.00229616152
1006,139658.00319086
1007,136717.99655462248
1008,138660.99724116
1009,135246.99667048876
1010,136777.001444825
1011,130883.009398575
1012,141325.99588249423
1013,140229.9954551625
1014,123102.000266385
1015,142964.00555495
1016,139637.0071610625
1017,140435.99893832425
1018,123987.99653199874
1019,143595.996796875
1020,134211.9997720425
1021,138307.00739128873
1022,127346.99680949998
1023,142529.9991752425
1024,143108.00696159998
1025,128080.0036130325
1026,120323.00112966751
1027,137934.99872262
1028,141174.99687494
1029,143036.00518505374
1030,130628.99779499002
1031,139996.99585516
1032,139798.99813131
1033,134583.00306009
1034,141428.9956746225
1035,142767.00029917498
1036,133349.993841015
1037,133743.9947617025
1038,129815.997788125
1039,130826.001403305
1040,142206.995975457
1041,142803.99529995752
1042,129424.00311049137
1043,139802.00664144
1044,133281.00058636
1045,133132.99709905998
1046,132858.0025257935
1047,133982.00124660376
1048,143121.991681375
1049,140842.99528273626
1050,135492.99905480625
1051,134326.99987875376
1052,135367.994553915
1053,142738.0031570475
1054,130057.9983
1055,139341.0001153625
1056,142916.995639455
1057,124072.00359672001
1058,140589.0069082625
1059,140823.99837198
1060,128888.00314993763
1061,142601.00028743802
1062,132333.99448561625
1063,138776.996550465
1064,139502.00879076
1065,143429.9955917875
1066,123684.993551119
1067,135129.98645042838
1068,143296.99865093586
1069,132452.001855999
1070,132869.9961686475
1071,140632.99175932
1072,137812.9979043191
1073,134393.00175674626
1074,142928.99247456001
1075,129877.00030991748
1076,138496.99903718175
1077,133153.0040370925
1078,139898.99785779
1079,142999.9999473875
1080,128176.99733874749
1081,132970.99966529998
1082,139570.9866014625
1083,142423.00101120002
1084,129281.9912368425
1085,123434.99122379701
1086,142499.00108380947
1087,135494.99430766
1088,141973.0007770125
1089,142903.9979845005
1090,135493.99248504
1091,139650.99682900123
1092,131183.99768130624
1093,139143.00440057876
1094,142669.00589819625
1095,142875.99776217376
1096,130462.00913705
1097,136329.0005173725
1098,130878.99304988775
1099,142209.0101856
1100,131834.00143704875
1101,123958.99866698551
1102,142852.0027448175
1103,139756.9883113885
1104,141360.9989548575
1105,134647.00029837
1106,136073.00610515627
1107,131387.994925155
1108,141971.002101369
1109,142531.99624302
1110,129518.00402540862
1111,142362.0017224125
1112,134260.99950046223
1113,133889.99827897624
1114,142648.99941089726
1115,133367.00304398
1116,138813.9930942735
1117,142259.00437701563
1118,141412.0024852875
1119,140737.99804690498
1120,130239.00058658238
1121,142102.0015559025
1122,142059.99109799112
1123,132289.0109680825
1124,134102.99432458752
1125,132437.99782402502
1126,139019.0007498425
1127,142346.002600945
1128,132314.00346059
1129,140229.00655958502
1130,137029.99510321877
1131,137917.009089387
1132,125952.9930307
1133,142903.01029645125
1134,133530.0003456675
1135,133815.994477164
1136,133375.003966197
1137,142643.005182405
1138,132962.9957884575
1139,130836.99872210999
1140,139434.9963729975
1141,133712.0051854325
1142,142838.9989378975
1143,133731.9917176425
1144,134630.991129405
1145,134023.00167256
1146,142767.0051828025
1147,143291.99343600997
1148,126280.001385095
1149,133552.0036459
1150,139384.99519875
1151,140605.99935291
1152,142818.989724999
1153,129183.99499362499
1154,139368.0046239
1155,123570.99954364
1156,143030.998687875
1157,139049.0017423125
1158,142205.0015192625
1159,132748.0028286075
1160,139075.99663459376
1161,134106.9885348191
1162,129790.99736495137
1163,142804.010461035
1164,129933.00646368
1165,129757.99866760251
1166,136408.99213169375
1167,142871.99939983
1168,136590.99519401998
1169,123703.99411386
1170,142917.00921911874
1171,142807.9932310635
1172,127864.00143019
1173,138259.00909424626
1174,143139.0101876175
1175,128399.00652896363
1176,136756.00179095325
1177,136398.00000013
1178,138375.9978882306
1179,143085.00615389625
1180,122736.00218165813
1181,131453.99730670502
1182,143231.99675334498
1183,126006.006779805
1184,134885.00022354
1185,142791.00226015624
1186,134863.00080537752
1187,131722.99322643998
1188,143106.0018719
1189,139155.99537447124
1190,142172.99674855813
1191,123958.99984671251
1192,127775.00005396499
1193,142681.00349925
1194,129735.0054758525
1195,142925.003731797
1196,133919.99744088
1197,133886.9927424675
1198,139740.00402125
1199,135785.001937555
1200,142691.00637855002
1201,139341.00750410627
1202,127199.99775384374
1203,139587.00331329
1204,142714.00145835002
1205,137821.9988807025
1206,136745.9941773275
1207,129385.00599266248
1208,142908.00547523375
1209,140410.99999767
1210,142292.99603943748
1211,132894.9876014775
1212,142924.99921577625
1213,134077.99775297227
1214,142609.996569924
1215,137558.99881045875
1216,142886.00238022
1217,137175.00500848
1218,139394.997833755
1219,133599.9952923525
1220,132042.00068293625
1221,142030.99643525
1222,124933.00179497752
1223,140492.0044607075
1224,137265.9959914375
1225,134957.003392875
1226,142644.0006399375
1227,139241.99294569
1228,141635.99923488
1229,128175.00215677501
1230,131651.99905102374
1231,142883.0046153675
1232,137570.00195508002
1233,142900.00610992798
1234,133955.99487985
1235,138505.00963616
1236,137770.00220866277
1237,142613.998781905
1238,127942.99919058001
1239,142431.00219808
1240,142604.0038099875
1241,138301.99654476874
1242,141948.99718723627
1243,130747.99573776
1244,142505.99439354375
1245,137142.0050713075
1246,135076.99598867248
1247,136455.00254804624
1248,142734.003832959
1249,143053.99460594938
1250,139698.99111024
1251,136735.99933151124
1252,131270.9956993175
1253,142120.999325385
1254,133323.99851479626
1255,142519.0044220575
1256,140003.99784371
1257,134354.99757137563
1258,138099.00765351
1259,140513.00352302002
1260,133224.00571828862
1261,142357.00637536874
1262,139441.99783607913
1263,128612.99824065
1264,142671.01321889
1265,140400.000407862
1266,142568.00202724626
1267,139046.00235024
1268,130734.99917784
1269,141643.00484906873
1270,135180.00829269
1271,143000.00164749374
1272,140584.0020234375
1273,132746.0024136675
1274,140854.99919511
1275,142772.9995449745
1276,141964.99953044
1277,139511.9949785625
1278,134246.99829601578
1279,142622.991430425
1280,135244.99412690176
1281,131779.00081963374
1282,133319.0021579375
1283,140501.00019672
1284,132292.99542743
1285,143072.0079474675
1286,137245.9987948275
1287,132526.99889191875
1288,134161.992590319
1289,139324.0011645836
1290,140382.99888096
1291,133268.00791163425
1292,142684.00416124501
1293,131056.00335393439
1294,135466.99503391248
1295,143056.00843170402
1296,139252.993866175
1297,138779.997447386
1298,142396.9980281625
1299,141402.00897948374
1300,134653.9998755025
1301,140630.99736332623
1302,133863.0074465775
1303,136669.99497110912
1304,140043.00097417503
1305,141360.0006398775
1306,133126.9966767
1307,139123.99931806998
1308,142878.9986333625
1309,139925.00249984753
1310,136722.989694402
1311,136254.98807235248
1312,139229.00474991748
1313,135536.0102604
1314,133259.003610025
1315,140875.00228425
1316,139410.99980004
1317,133499.995996915
1318,139755.00171081975
1319,142867.00065388
1320,139995.00067344
1321,136015.00712667438
1322,141361.997614965
1323,140682.9960166
1324,142257.00025787327
1325,141453.002834304
1326,136958.9936233125
1327,142560.00395933999
1328,135772.99474765
1329,129370.99524812252
1330,142812.9950730975
1331,132750.99773139376
1332,143377.003250502
1333,136015.004107815
1334,136447.00416660376
1335,142344.99987358626
1336,134214.99157179001
1337,142966.9987046875
1338,125631.9959219325
1339,132067.00895021
1340,135164.001095845
1341,140331.9969069525
1342,142950.9927129
1343,132771.00112323076
1344,133485.99906950002
1345,142680.002641526
1346,127342.00261353601
1347,142691.002946845
1348,125216.99738166374
1349,140004.00389859
1350,139958.00794388
1351,130781.0016484375
1352,143144.0051812575
1353,134708.0035655325
1354,137806.99543601248
1355,139678.9943793575
1356,131918.0090240475
1357,139518.0046601475
1358,139465.00714569376
1359,143113.99724737913
1360,136205.0052890625
1361,137743.00756983
1362,134899.00038544874
1363,132442.00038434876
1364,143129.99490999372
1365,140617.996568105
1366,134739.9967090275
1367,143008.00127079315
1368,134407.999398645
1369,135366.9914012301
1370,130945.99695218925
1371,134015.00291022772
1372,143367.014875275
1373,126693.00436588873
1374,142811.0017152
1375,136159.00813235997
1376,131272.00638194126
1377,142947.98917035
1378,141104.99451763
1379,135782.9916384125
1380,138917.00813290873
1381,138325.999778925
1382,126642.0034747025
1383,142703.0038115475
1384,139680.009675077
1385,142453.99519026748
1386,131373.996677175
1387,139185.990732915
1388,136704.9858504825
1389,131389.0036975075
1390,142007.994905832
1391,134226.00021804
1392,133276.9938639725
1393,141517.99069578
1394,132205.99967946
1395,142821.9941761425
1396,137932.00099316
1397,128375.99334487751
1398,139773.99809459498
1399,142541.992964642
1400,132472.9925141825
1401,140554.99651584
1402,141622.00446582
1403,132736.99885731
1404,142075.0024960275
1405,130833.99885285
1406,142899.9967248075
1407,124890.00379483252
