frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,2541,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,133,133,134,134,135,134,134,134,135
1,1985,1998,2003,2008,2015,2023,2026,2030,2036,2040,2041,1954,1955,1955,1954,1954,1954,1954,1954,1955
2,244,250,250,252,256,261,263,263,265,267,269,1964,1964,1964,1964,1964,1964,1964,1966,1966
3,247,250,254,261,263,267,269,283,284,287,288,1964,1964,1964,1964,1964,1964,1964,1966,1966
4,250,256,263,267,283,287,288,289,294,298,302,1964,1964,1964,1964,1964,1964,1964,1966,1966
5,251,263,269,287,289,298,302,304,308,315,318,1964,1964,1964,1964,1964,1964,1964,1966,1966
6,254,267,287,289,298,304,308,315,318,321,326,1964,1964,1964,1964,1964,1964,1964,1966,1966
7,256,269,288,298,304,308,318,321,326,329,329,1964,1964,1964,1964,1964,1964,1964,1966,1966
8,261,284,289,302,308,318,321,326,329,329,336,1964,1964,1964,1964,1964,1964,1964,1966,1966
9,263,287,298,304,315,321,326,329,329,336,336,1964,1964,1964,1964,1964,1964,1964,1966,1966
10,263,288,302,308,318,326,329,329,336,336,343,1964,1964,1964,1964,1964,1964,1964,1966,1966
11,265,289,302,315,321,329,329,336,336,343,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
12,267,294,304,318,326,329,336,336,343,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
13,267,294,308,321,329,329,336,343,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
14,269,298,315,321,329,336,336,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
15,283,302,315,326,329,336,343,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
16,283,302,318,329,336,336,344,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
17,284,304,318,329,336,343,344,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
18,284,304,321,329,336,343,344,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
19,287,308,321,329,336,344,344,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
20,287,308,326,336,343,344,344,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
21,288,315,326,336,343,344,344,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
22,288,315,329,336,343,344,344,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
23,288,315,329,336,344,344,344,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
24,289,318,329,336,344,344,344,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
25,289,318,329,343,344,344,344,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
26,289,318,329,343,344,344,344,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
27,294,321,336,343,344,344,344,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
28,294,321,336,344,344,344,344,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
29,294,321,336,344,344,344,344,344,344,344,344,1964,1964,1964,1964,1964,1964,1964,1966,1966
30,2839,2870,2880,2888,2888,2888,2888,2888,2888,2888,2888,1964,1964,1964,1964,1964,1964,1964,1966,1966
31,585,732,788,802,802,802,802,802,802,802,802,1964,1964,1964,1964,1964,1964,1964,1966,1966
32,624,755,786,786,786,786,786,786,786,786,786,1964,1964,1964,1964,1964,1964,1964,1966,1966
33,621,753,780,780,780,780,780,780,780,780,780,1964,1964,1964,1964,1964,1964,1964,1966,1966
34,621,752,783,783,783,783,783,783,783,783,783,1964,1964,1964,1964,1964,1964,1964,1966,1966
35,624,754,774,774,774,774,774,774,774,774,774,1964,1964,1964,1964,1964,1964,1964,1966,1966
36,625,753,790,790,790,790,790,790,790,790,790,1964,1964,1964,1964,1964,1964,1964,1966,1966
37,626,756,785,785,785,785,785,785,785,785,785,1964,1964,1964,1964,1964,1964,1964,1966,1966
38,627,764,783,783,783,783,783,783,783,783,783,1964,1964,1964,1964,1964,1964,1964,1966,1966
39,631,770,795,795,795,795,795,795,795,795,795,1964,1964,1964,1964,1964,1964,1964,1966,1966
40,632,767,777,777,777,777,777,777,777,777,777,1964,1964,1964,1964,1964,1964,1964,1966,1966
41,634,771,794,794,794,794,794,794,794,794,794,1964,1964,1964,1964,1964,1964,1964,1966,1966
