frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,24253,30195,44938,49929,64204,71190,76214,91028,102107,112869,114006,129503,144777,146678,160584,174784,176874,195036,196195,217100
1,21216,21216,21216,26124,36971,49517,56294,61151,67405,80560,81485,88045,99225,99225,109104,122635,122635,135609,139286,151417
2,21175,21175,21175,29957,36227,46651,54698,59351,72073,79781,81093,87721,99396,99396,109250,122625,123209,133617,152008,150898
3,21120,21120,21120,28943,35623,45307,52724,58222,70671,79210,79857,86884,98443,98443,108324,120897,121088,132559,148767,148206
4,21226,21226,24350,28736,40352,45463,52763,58677,71491,80608,80969,88445,100239,100239,110819,123538,124210,135658,152499,152499
5,21380,21380,24542,28406,35482,45593,52149,58051,64392,71251,80298,87866,99342,99342,109602,122183,122184,133988,133988,149906
6,21395,21395,21395,28082,35495,45550,52216,57796,64399,80015,80217,87762,100027,100027,109921,122596,123003,134430,150682,150682
7,21346,21346,24531,28063,35434,45381,52010,57398,64022,79588,79588,87509,99241,99241,109068,121654,121654,133430,149292,149292
8,21591,21591,21591,28444,35714,45892,52608,58107,65206,81051,81051,88794,100986,100986,111398,124337,124337,136262,152922,152922
9,21430,21430,24691,28063,35504,45348,45348,57268,64350,70910,79820,87647,99208,99208,109213,121963,121963,133421,133421,149205
10,21377,21377,21377,27937,35496,45103,51774,57031,63951,79494,79494,87267,98677,98677,108512,121177,121177,132481,148518,148518
11,21355,21355,24415,27878,35342,44856,51453,56754,63526,78832,78832,86363,97830,97830,107438,119613,119613,131213,146623,146623
12,21339,21339,24473,27875,35270,45052,51428,56967,63586,78976,78976,86737,98563,98563,108023,120684,120684,132289,148161,148161
13,21144,21144,24147,27589,34844,44443,50793,55964,62283,76899,76899,84435,95412,95412,104166,116064,116064,126645,141467,141467
14,21086,21086,24043,27431,34548,44002,50256,55209,67741,76087,76087,93685,93685,102577,114251,114251,124559,124559,139015,154774
15,20847,20847,23753,27303,34265,43516,49708,54574,66890,74877,81775,92246,92246,100892,112048,112048,122518,136496,136496,151672
16,20809,20809,23867,27330,38914,43801,49948,61147,67114,75318,82237,92956,101809,101809,112935,123695,123695,138057,138057,154323
17,20593,20593,23549,27046,33853,42734,48771,59536,65446,73064,79772,90043,98333,98333,109194,119040,119040,132521,132521,146774
18,20593,20593,23451,30293,37858,42592,48699,59377,65020,72815,79396,89302,97968,97968,108572,118443,118443,131853,146721,146721
19,20262,20262,23197,29470,37714,42107,48201,59032,64541,71956,78511,88385,96506,96506,107027,116423,116423,129934,143982,143982
20,20158,20158,23133,29365,37582,48094,48094,58768,64508,72101,78619,88778,97001,107589,107589,117814,131464,131464,146523,163864
21,19963,19963,22732,25764,36675,41193,46909,57474,62942,70364,76826,86429,94345,104901,104901,113918,126796,126796,140798,140798
22,19879,19879,22815,28752,36897,47271,47271,57503,70654,77311,77311,86684,94816,105064,114441,127960,127960,127960,141406,157933
23,19854,19854,22563,28556,36525,46697,46697,57167,69803,76477,76477,85885,93504,103781,112658,125254,125254,125254,139062,155210
24,19911,19911,22796,29044,36936,46898,46898,57494,70490,77005,77005,86482,94610,104968,114417,127521,127521,141881,141881,158613
25,19811,19811,22605,28533,36407,46535,46535,56972,69403,75923,75923,85167,92831,103068,111727,124539,124539,138025,138025,153819
26,19811,19811,22633,28662,36549,46824,46824,57183,69851,76228,76228,93450,103708,103708,112604,125052,125052,138864,138864,155315
27,19799,19799,22632,28517,36353,46563,46563,56670,69527,75950,75950,92493,102602,102602,111068,123581,123581,137205,137205,153100
28,20042,20042,22797,28848,36638,46790,46790,57080,69931,76131,76131,93666,103962,103962,112981,126162,126162,140255,140255,156269
29,19710,19710,22524,28489,36194,46279,46279,56233,68396,74612,74612,91236,101151,101151,109684,121784,121784,135144,135144,150456
30,19590,19590,22453,28333,36237,46204,50658,56252,68543,74502,83787,91143,101083,101083,109729,122168,122168,135541,135541,151078
31,19705,19705,22374,28254,35858,45658,49933,55685,67816,73672,82800,90209,100031,100031,108553,120389,120389,133535,133535,148866
32,19445,19445,22258,28062,35835,45552,50158,55668,67903,73734,82830,90484,100396,100396,109396,121232,121232,135180,150627,150627
33,19320,19320,21997,28026,35488,44954,49301,54625,66855,72210,81549,88790,98348,98348,106288,118183,118183,130770,145322,145322
34,19357,19357,22129,28013,35679,45360,49505,59983,67150,72626,81719,89001,98475,98475,106826,118879,131618,131618,146430,161755
35,19477,19477,22258,28006,35695,45395,49484,59881,66962,72745,81874,89072,98578,98578,106849,118682,131175,131175,146415,161607
36,19781,19781,22411,28230,35813,45580,49843,60470,67507,73388,82667,90028,99707,99707,108649,120868,133768,133768,149330,165011
37,19530,19530,22185,27815,35467,45004,49196,59510,66308,72079,80843,88158,97335,97335,105492,117073,129693,129693,144205,144205
38,19451,19451,22118,27751,35250,44899,48980,59105,65832,71496,80242,87196,96550,96550,104963,116348,128929,128929,143673,158403
39,19124,19124,21777,27462,34774,44120,48030,58312,64819,70368,78923,85770,94727,94727,102746,114085,126130,126130,140473,154924
40,19300,19300,24475,27405,34684,43959,48071,58144,64622,78994,78994,86246,95395,103603,115098,115098,127948,127948,142341,157254
41,19122,19122,24321,27107,34278,43539,47465,57280,63687,77496,77496,84071,93258,100637,112090,112090,124002,124002,138049,152158
42,18853,18853,24118,26930,38008,43190,46982,57189,63471,77352,77352,84157,93152,100831,112037,124003,124003,138004,138004,152503
