frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,16486,27548,31219,40691,49723,56755,61553,67568,73574,90562,96906,103602,105542,112409,122284,123023,134256,134805,148592,149370
1,12311,26198,40710,52234,57674,69558,77391,94326,96921,112759,124244,126101,139564,149768,163550,165613,166778,168313,182251,196764
2,10584,26294,34939,46290,56853,68245,76942,93706,102890,112335,122788,136621,148193,150723,164006,167918,180758,182121,197323,212359
3,10544,21872,34150,45509,55401,67176,76466,85577,102447,111983,123009,135742,148173,148861,163734,167324,179918,182379,197485,209944
4,10704,24232,34124,44559,54922,67156,75701,84973,103147,112830,123960,136733,149237,149382,164594,168416,170661,185440,199217,210939
5,10356,23182,32930,44328,54920,66954,75078,85263,103066,112896,124172,136707,149237,149509,164808,167706,171086,185101,199325,210793
6,10302,23145,33063,44441,55302,68172,76465,86404,95050,114893,126303,139316,151936,151936,168027,170125,184248,187889,200204,215165
7,10293,19768,32227,44167,55156,68062,76199,85585,94624,114494,125741,125741,151726,151726,167555,168611,172986,187416,199291,199315
8,10459,19976,31672,44619,55800,61951,77397,86760,96850,116330,128122,128122,154571,154571,169696,170166,175315,188277,200823,203935
9,10397,20022,31658,44115,55492,61970,77434,86400,96970,106421,128036,128036,141819,154620,169819,170347,175899,187738,200781,206798
10,10767,20051,31686,43779,50030,69060,77670,86603,96258,105898,128062,128062,141460,154897,171050,171050,176134,188829,202462,208452
11,10471,23529,31577,43540,55757,61825,68933,86267,96098,105760,127544,127544,141173,154199,170538,170538,176415,187649,202403,207834
12,10296,20399,31847,44527,57058,63033,78960,88551,98185,108016,130752,130752,144378,158156,174644,174644,178573,191177,205824,211090
13,10558,20514,31834,44420,50741,63050,78992,88186,98268,108098,118929,130815,144615,158147,158147,174639,178759,190587,190206,208093
14,10476,20476,31810,44067,50477,62762,78372,87399,97400,107039,117567,129272,143051,156190,156190,172732,176910,177585,188630,207668
15,10477,20524,31793,44079,50455,62641,69656,87389,97429,107083,117631,129172,142986,156116,156116,172516,176915,178639,190511,208122
16,10506,20546,32070,44262,50800,62853,70425,88158,98368,108030,118575,130857,144632,157951,157951,174604,178091,179798,194048,208502
17,10470,20471,31629,44115,50940,62664,78816,87799,98084,107692,118230,130444,144090,157750,157750,173930,177122,178744,194166,208411
18,10324,23609,31367,43701,50603,62219,77989,86631,96368,105993,116581,128450,141895,154841,154841,171011,176108,178370,191830,206226
19,10529,20355,30921,43617,56144,62167,69264,86581,96319,106022,116232,128170,141567,154704,154704,170803,175731,189117,192040,206647
20,10222,20260,31150,43505,55897,61862,68895,86061,95695,105348,115664,127224,140476,153562,153562,169159,174735,187320,189831,204876
21,10460,20242,31040,43470,49966,61653,68558,85794,95507,105018,126808,126808,140030,153097,168504,168504,174649,187335,189714,204928
22,10298,20048,30925,43117,55327,61299,68462,85265,94980,104369,114690,125981,139104,151618,167507,167507,176530,187171,190382,204989
23,10334,20255,30922,43157,49843,61363,68433,85213,95125,104503,114706,126126,139056,151711,167706,167706,177078,187384,190192,205179
24,10291,23271,31087,42740,49330,60831,75730,84225,93707,103146,112997,124256,137142,149757,165201,165201,173575,186416,189958,203522
25,10580,23136,30930,42787,54812,67481,75732,84320,93597,103508,113134,124323,137000,150022,165276,165276,173628,186963,189572,203466
26,10326,19841,30980,42695,54661,67540,75822,84183,93675,103380,113428,124484,137446,149777,165552,165552,174560,185318,188935,204001
27,10524,19812,30895,42581,54973,67450,75565,84054,93564,103055,112895,124012,137077,149533,164874,164874,182365,184948,189245,203983
28,10208,19852,30858,42678,54899,67890,76120,84610,94369,103926,125319,125319,138026,150661,166300,166300,173488,187426,201116,204666
29,10508,19860,30893,42538,49350,67986,76141,84669,94315,103701,125274,125274,138038,150745,166434,166434,174023,187521,198233,204679
30,10364,19712,30751,42539,49050,67456,75659,84067,93411,103207,124082,124082,137131,149725,165234,165234,173689,186858,198299,203578
31,10322,23052,30679,42488,49344,67256,75404,83841,93401,102759,123932,123932,136416,149096,164762,164762,182791,186321,197884,202816
32,10439,23131,31115,43296,55532,68650,77245,85578,96293,115705,127136,127136,141405,154127,169126,169126,174431,188287,201944,207458
33,10477,19855,31098,43320,50411,61905,68750,85673,96490,106113,115865,127490,141727,154769,169617,169617,175884,188021,201642,208039
34,10584,19954,31278,43265,50304,61708,68955,86210,95996,105608,116088,127461,140944,153877,170202,170202,176050,189202,202247,207696
35,10306,19885,31261,43328,50406,61774,68924,86231,96016,105746,116066,127595,141003,153775,170131,170131,175977,188732,202421,207384
36,10332,19887,31408,43484,55892,61955,69067,86064,96313,105845,116361,128104,140901,154485,154485,170484,176716,188400,201687,207323
37,10570,20128,31416,43345,50406,61773,68800,85802,95900,105450,116005,127618,140670,153881,153881,170080,175226,187934,201235,207045
38,10414,23716,31716,43743,50653,62547,69922,86877,96902,106745,117196,128797,142325,155231,171479,171479,176972,188452,202621,207253
39,10393,20172,31700,43785,50487,62532,69615,86857,96866,106779,116924,128791,142000,155197,155197,171278,177347,188250,202446,207211
40,10457,20474,32234,44445,51391,63660,79490,88326,98514,108813,119273,131374,144574,158117,158117,174697,179663,190823,206220,210307
41,10507,20444,32160,44479,51289,63472,79085,88021,98380,108488,118895,130864,143959,157791,157791,174128,177695,177903,189503,209475
42,10642,20675,32688,45252,52256,64771,80891,89940,100399,110527,121289,133201,147310,147310,160482,177428,179887,182241,193378,211399
43,10411,20853,32265,40349,52313,64713,80767,90208,100558,110637,121310,133199,147266,147266,160541,177531,179306,182518,193367,210897
44,10477,21233,32131,40938,52969,65529,82377,91490,101692,112273,123137,135833,149657,149657,163487,180260,181760,184934,196046,212079
45,10487,21142,31854,45969,52995,65590,73363,91367,101673,112105,123021,135579,149666,149666,163526,180470,195900,184827,196178,198317
46,10572,21507,32281,41163,53157,65953,73776,91678,102020,112520,123600,135521,149820,149820,163625,180534,180873,184339,195933,200735
47,10607,21454,32032,46382,53046,65779,73502,91124,101716,112043,123065,134964,149386,149386,162950,179820,195207,184476,195723,201123
48,10604,21541,32469,46835,53456,66958,74135,91119,101712,112519,123890,135990,149303,149303,162348,177993,177993,184071,192435,200921
49,10519,21547,28635,46775,53423,66944,74030,91065,101724,112591,123774,136069,149233,149233,162298,177780,177780,184412,192598,210367
50,10774,22056,29212,47684,54130,67592,75242,92924,103510,114281,125824,138265,152087,152087,165439,181682,181682,187680,197899,214081
51,10546,21993,33289,47578,53941,67332,75049,92790,103444,113909,125613,125613,137765,151535,165104,180977,195945,187754,197439,202335
52,10698,22385,33157,47779,54172,67844,75324,93361,104020,114902,126187,126187,138554,152140,165909,182216,182216,189122,200000,207315
53,10549,22341,29336,47705,54131,67854,75434,93475,104088,114849,126337,126337,138581,152510,166031,182298,197726,188563,199276,207619
54,10575,22431,29345,47489,54172,67550,74988,93498,93498,115064,126029,126029,138295,152082,166477,183568,183568,189669,201054,209221
55,10545,19645,33716,47554,54291,67603,75101,93784,104422,115218,126078,126078,138611,152610,166676,184152,199427,189324,200969,209789
56,10651,22334,29343,47180,53526,66756,74360,92214,92214,113186,124146,124146,136530,150047,163746,179894,179894,183201,196369,204071
57,10384,22274,29474,46913,53350,66701,74170,92010,102263,112712,124033,124033,135852,149577,163333,179610,195016,185772,196005,204804
58,10395,22219,33325,46359,52673,65440,72874,89645,100050,110466,121030,121030,132648,145977,159227,175623,175623,183906,191665,201272
59,10349,19503,32697,46393,52519,65285,72706,89703,100087,110379,121137,132701,145998,145998,159108,175139,175139,184328,193795,212515
60,10446,22115,32415,46075,52161,64931,72026,89059,99568,109657,120137,131940,145164,145164,158215,174407,174407,183190,195939,210159
61,10499,19417,28656,46057,51914,64769,80144,88969,88969,109503,119839,131377,144459,144459,157906,173934,173934,182876,196678,208843
62,10239,21641,28327,44924,50911,63198,78053,86503,96330,106002,116166,127089,139740,139740,152576,168191,168191,177783,194038,205414
