frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,17549,38750,49457,65143,72199,93076,99767,120693,132660,145076,148126,162588,166600,179396,181684,196989,197752,213919,216871,235128
1,20955,14466,15912,10601,11860,13255,14949,16111,17658,20576,21193,20437,28083,31429,30419,33434,44454,35100,50929,38799
2,19184,25002,31873,37397,43942,54100,59067,74519,82116,87462,94010,102269,111907,119602,122156,140771,148427,158349,164274,172112
3,9468,12088,14408,17205,18243,22670,25204,30004,31807,34856,35146,37313,39430,45791,46083,51891,52865,53919,58194,68170
4,5915,28049,35640,40644,45270,56264,62357,73655,79436,88484,94140,104656,114570,124967,126858,140652,145912,162139,167531,183163
5,1803,11038,17719,18371,20522,25365,26891,30658,31309,36975,36889,44411,46248,49596,52099,61098,69430,73411,72997,75559
6,8721,32410,46563,55180,61855,82386,89925,111143,111037,121629,142636,161163,168191,192882,195002,223854,230697,245918,249820,274952
7,2871,9892,18001,22221,24134,28629,32603,33521,36397,49615,48379,47835,62319,61190,71811,49793,63216,77951,85086,78736
8,11612,27549,41992,53151,56908,68641,75681,91432,103615,115636,131039,129710,141158,163821,161379,181214,200124,196855,199706,222908
9,4642,8464,15611,21700,23327,25001,29142,35235,45923,50267,49858,48239,66776,75673,78328,76129,89547,85285,85480,92768
10,15237,33721,42117,51950,56084,70972,78896,88864,95823,105196,117675,125324,132137,144779,152017,164378,177230,179484,187178,198379
11,6558,5504,11953,19098,21174,26499,30437,29541,38423,42532,45501,46267,58492,62759,65401,65857,76798,73973,77255,76515
12,16414,35537,46081,60599,67893,78472,97718,105749,136712,144339,174832,172160,195871,188776,211540,242169,234978,270325,267879,293006
13,4204,5963,12173,20061,21679,25485,30135,38173,32388,48685,33788,57253,45741,68230,69364,59572,79248,61491,79798,78202
14,16082,34327,44942,58901,65342,77185,93183,102913,127300,135561,163360,161106,185027,181077,200350,229652,226245,253743,255427,278846
15,4083,5548,11181,18553,19341,22151,28932,37541,37806,61179,43521,66584,61867,75494,81357,63434,84859,80147,91473,96848
16,16606,36465,47656,64081,70971,84627,104193,110655,143376,151523,182570,179571,207541,204392,224973,257114,254668,287736,286669,313395
17,4375,6280,11800,19874,21011,23928,27938,38084,31639,33267,35515,44080,43837,62944,57998,54959,64597,56955,66978,72393
18,15365,32221,41590,55446,62092,71458,86031,96466,115494,125778,145408,148602,165619,163711,180419,203026,203903,224515,226641,248545
19,3731,5479,10535,17886,19461,24093,28877,33153,40890,60080,66703,68029,72934,72291,87202,85261,92938,91575,93124,79065
20,16243,35531,47536,62939,72313,86412,105660,114608,150702,160304,189905,189706,218114,216744,237301,267132,268672,299070,300985,326063
21,4238,6426,12822,20730,19834,22967,27629,35859,30048,32472,33245,39511,46156,44039,54123,50136,58409,53166,61687,64927
22,15211,32176,43027,57454,63282,74420,91612,101905,127299,138087,162943,161560,184656,185366,201436,223714,228194,253965,253791,278260
23,3981,6011,12063,18944,20421,25928,28789,38036,38388,51528,43593,66728,62223,74000,79522,76471,82863,78233,92323,93973
24,14567,30958,40393,54204,60527,69612,85969,94297,116644,126504,149627,148343,171243,170873,186910,215991,213194,241306,239886,264386
25,3912,5284,10852,17136,19090,23225,29737,38992,41507,61553,62687,68696,64997,73629,85264,73795,88661,76162,72521,61451
26,15419,33832,44442,59026,65864,91775,98271,108003,140304,149293,178810,177710,204241,202707,221889,253986,252053,283954,283453,310069
27,4185,5983,12253,19881,21502,25903,29409,39220,29118,32190,36193,58445,41547,61610,53227,53454,57500,58045,62362,67194
28,14780,31257,41552,55768,61647,81815,89835,98969,123958,134087,159637,158340,182137,181926,200686,226110,227184,251539,254406,277117
29,4120,5489,11792,18439,21332,28052,32538,36944,35249,56780,41027,60101,58360,74125,75476,69750,80932,72997,85071,89954
30,14116,29964,40505,53207,59820,76891,83861,94781,121365,128710,155891,153802,179133,176120,194374,223456,221148,250334,248937,271632
31,6603,5513,11632,18003,20055,25285,31924,39909,38106,57374,50701,67138,61305,71730,83866,70260,87463,72751,82939,88671
32,14227,32286,42624,56139,62722,87326,94634,102914,137963,146443,177076,173996,199260,196920,214946,244577,242346,271504,270060,294531
33,6790,5953,12733,22172,22896,30086,33177,43711,34234,37570,35417,54212,52446,66080,64962,51792,69024,59569,77075,70368
34,13263,28354,37508,51926,57046,68356,73911,88634,100197,110692,123352,128839,141077,146481,159179,169099,180274,185827,190291,204048
35,5992,7857,17236,20103,23255,25815,27566,39105,45969,58224,65463,64789,64321,66433,75941,80962,81700,83910,84831,113515
36,13621,33208,41999,52280,59650,78635,87492,94714,103360,113509,132244,134452,151336,151303,165682,191086,189116,214965,212666,233281
37,5891,6095,13402,18503,19557,28061,35083,40822,40840,57135,62380,62872,66617,63999,78801,82608,84667,66018,88682,73024
38,14097,34868,42880,54612,65345,85669,91520,105646,116900,126017,148705,147930,169320,169136,184567,211050,210636,239038,235834,259995
39,6208,6730,12933,16409,19437,25607,35097,39253,38982,57960,59880,63282,60665,68173,80107,74791,85242,78769,66723,57141
40,14088,35216,44862,55866,65540,86531,95854,107158,120441,128096,154014,153639,177684,177155,194181,222095,220585,251310,251860,277145
41,6222,6456,14011,17071,18836,25914,35439,39851,40376,59254,53995,64862,58660,68453,79565,71541,83473,75194,85049,86213
42,14913,36554,46576,60389,71151,96255,104126,119357,135154,143741,172239,171790,199659,196964,216473,248008,246319,278892,278490,303612
43,4020,7000,14938,19138,22675,28810,34521,35186,35465,53928,51075,56691,43317,63876,64151,54725,70853,57525,78813,70158
44,15760,37930,49204,62975,75939,103011,111399,128316,147036,156257,186902,186259,213343,213671,234965,266378,266444,298691,298347,325124
45,3845,7575,14578,20211,21348,26687,32483,36176,35534,51181,38091,52648,44345,59802,63227,51103,67845,55308,61778,63391
46,15694,31407,46386,59438,71345,89775,99259,113098,125980,132223,159729,159773,180286,179818,198063,222094,225390,247712,248206,269432
47,3517,7030,13579,17853,21295,26572,34062,34805,37346,59774,40918,64628,60095,72229,79240,78205,83569,79322,89375,63871
48,17657,41948,53481,70556,85861,116249,127403,146313,165413,176322,209724,208136,237103,235339,257590,291629,290449,325163,323730,354265
49,4249,3333,13451,19713,21137,17012,22792,25818,24836,32278,25743,34875,33865,44910,48034,41032,54106,42925,56273,57365
50,16713,31664,51762,64509,77520,89117,110465,127470,143469,151955,179917,175747,206473,204514,221273,239611,250349,271790,276630,286381
51,3923,9406,12270,18054,20717,27413,22985,34890,33375,34691,38708,58600,55867,63393,71798,62620,78571,66153,81836,82693
52,16844,35544,52904,68425,82966,113822,123312,139159,155737,168860,197576,199161,224189,223142,244582,271577,275218,299737,307653,335817
53,4397,7235,10845,18363,22716,18434,25932,29995,31185,32973,36332,48434,43638,56971,53994,57945,59590,62656,67368,67445
54,16311,33558,48508,63841,77082,102834,115310,130843,148175,159611,182973,187455,212752,212020,230111,254754,261312,288630,290294,310944
55,4325,7707,12872,19215,23717,19920,30252,31836,32161,35465,40742,42149,48608,61448,58349,64302,62184,67015,68742,77590
56,15582,29258,42852,55364,65528,76542,91556,103692,112837,125258,137611,140405,160524,162652,175718,194805,198707,215529,217327,238880
57,4293,7538,12010,21740,19284,29247,34106,42615,51113,63697,70160,76527,75505,78031,88394,90888,91120,78124,97043,86183
58,17003,38112,50289,60073,71691,95006,102924,115798,128289,135434,164280,164343,188794,185462,205419,234895,233141,263361,261735,287691
59,4191,7625,13433,17101,20636,28344,35799,37272,38602,59953,41808,64912,61160,77167,81039,60311,89471,75714,93150,78778
